ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
814,,46,19,,61,,59,,,,,,,49,,,46,,,23,,,,,
815,49,,,53,,34,,,,18,,,,,,,,27,38,6,,,,,
816,,,,,,,,,44,34,,32,13,,30,,,,,,,61,,53,
817,,88,,100,,95,95,,,74,,,,,,,,,91,,,100,,,
818,,12,,38,,,,8,,0,,,,,,,,,,11,,,,29,7
819,94,,,96,,,,62,,,,,,,,64,84,95,,,,,,82,
820,,70,,,,,,,,,,,,73,,54,53,,74,32,,,,82,
821,,,65,,,79,,,,63,,,,,83,,,84,91,,100,,,,
822,29,,,,,,,3,30,,,7,,,,,0,,29,12,,,,,
823,,,,,43,8,,,,,62,,0,,,21,,,,,51,,13,,
824,,,,,,,49,,,,,19,20,32,,,17,,,,62,,,46,
825,,80,,,,80,,44,80,50,90,,57,,,,,,,,,,,,
826,,7,16,,24,,,,39,,,0,,,,8,,,,,,38,,,
827,,,,,,44,46,23,,22,,,,,,30,,,,,,73,,64,
828,,,,,,,55,,,,66,,,,34,26,,,34,,53,,26,,
829,,41,,,58,28,,,,,,,,,,,46,,,,72,56,,,11
830,,5,,,30,,18,,28,,,,,24,,,4,,,,,,7,,
831,34,23,,,25,,,20,,,,,,,,,,,,,42,,5,46,
832,,48,,,,,,,62,30,,,,,,,,58,75,,66,65,,,
833,,,31,63,,52,,,,,,,23,60,36,,,,,36,,,,,
834,,,,,,47,39,,56,,,,,49,,,,,53,,67,,,55,
835,,,,,,,,,19,,50,12,,35,,,,0,,,26,,6,,
836,73,77,50,,90,,,,,,,,,80,51,,83,,,,,,,,
837,,,57,,,,89,,,,,,,88,,40,,87,,49,81,,,,
838,85,,,94,93,,99,,,,,,,92,,77,,,,,,,69,,
839,,,,69,,,,,,,,49,41,,,,,,73,38,,63,,72,
840,,,51,82,,,,,,,,,51,69,,64,65,,,,,,,70,
841,,,,90,88,96,,,83,,,,,,,,,88,,,,100,,92,
842,,,67,100,,,100,,,,,,47,,93,66,,,,,,,74,,
843,,,,,,,,28,34,,,,,32,,,27,34,,,,49,,,16
844,,,,,,61,,,,,67,63,46,,50,,61,,,,,,,,31
845,,,16,,,,,,,24,,,16,,,12,,,,,,56,,25,14
846,,,43,58,,,54,42,,,,,,59,,,,59,,38,,,,,
847,,54,,,,,60,42,,,,,,73,57,36,,,,,,,,74,
848,,,,67,,,,52,60,,,35,,68,34,,52,,,,,,,,
849,,,31,,,67,,,,,,62,,,38,43,,,65,35,,,,,
850,,,,,,,,,59,,77,52,,,,,59,,,,84,,44,52,
851,,75,,85,,,,,,,90,,40,,59,,87,,78,,,,,,
852,,,,,,,40,26,,,,,,49,39,,38,33,,,,58,,,
853,,,,30,,,32,20,,,52,6,,,,24,,,,,,,,44,
854,,3,,,,5,,0,17,,,0,,,,,,,,10,,49,,,
855,,,46,86,,77,79,56,,50,,,,,,39,,,,,,,,,
856,,51,35,62,,,,,61,,,48,,,,,,,,26,75,,,,
857,,,,26,,,,,,,,,7,30,,,14,25,29,,,62,,,
858,,100,,,,,,,,,98,,,93,,87,,,,60,,90,,,39
859,21,,8,31,,,,,,,,14,,,,0,,,11,,,,2,,
860,,95,,84,95,,,59,,,,,,,91,,,,100,,99,,,,
861,,,,,,,85,,,,,,39,,,58,81,78,,,,,66,,34
862,,68,,,69,74,77,,,,79,,,,,,,66,,,76,,,,
863,51,,15,,,,,,,28,,,,,,,,,43,15,,,18,,17
864,,,,,50,24,,16,,,52,,,37,,,,,,,,,,48,12
865,,96,,88,,97,,60,,,,,52,,,68,100,,,,,,,,
866,,82,,73,90,,,,,45,,,,,62,,68,,,,,92,,,
867,,,42,,,,,33,,,65,46,,47,41,,,49,,,,,,,
868,,69,,,,,,43,,,,67,,72,45,47,,,,,,77,,,
869,,,,,,,62,,,,69,,30,,,,51,42,42,,65,,,,
870,,,46,64,66,,,,68,33,,,30,,,45,,,,,,,,,
871,,25,,55,,41,,,,,,,,44,,,31,41,,,,,35,,
872,,,,24,,,,,,,,,5,,1,2,18,8,,,,,,27,
873,56,,,,73,,,,65,,,59,,,,,53,,,,75,62,,,
874,23,,,25,44,,,,31,,,,,,,,13,,,,,44,12,,
875,61,51,,,,,,46,60,31,67,,,,50,,,,,,,,,,
876,52,,9,,,,,,,,,,4,35,,20,,,,,,56,,36,
877,61,,,,,,67,,,30,,,19,,,,46,41,,,,,,,18
878,,33,14,,54,,36,,,33,62,,,,,22,,,,,,,,,
879,73,,,,,,78,,86,,,70,,,,,,69,86,46,,,,,
880,,,,,,,94,,,62,,,44,,,,91,,,,100,,77,97,
881,,,,,,89,,,,,88,73,,78,,,88,,,49,,,83,,
882,,44,,,,,,33,,,65,,26,,32,,,,,23,,,37,,
883,82,77,53,93,,,,,,68,,,,,,,73,78,,,,,,,
884,,,24,46,,37,45,,,,,,,53,,,,,,,64,65,,,
885,,,57,100,,,,78,,,,,,,,60,,,100,58,,,,97,
886,,57,,76,,,,35,,,,,,,43,,53,,,,,,44,,24
887,64,,,71,,,,53,74,,,,,77,,,,,,,69,,53,,
888,91,77,,,,,,,93,62,,,42,,,52,75,,,,,,,,
889,,,,,,,91,,,67,,89,,98,,,100,85,,,,,,,54
890,,,,,,,,,26,9,45,,,,12,7,,,,,,41,10,,
891,,,32,,,,,,60,,,53,,,38,,32,41,,,,,,,10
892,,,,,58,49,58,,,,,,26,,,,66,,62,,,,,71,
893,53,22,,35,,24,,9,,,,25,,,,,,16,,,,,,,
894,,,,,86,,,36,83,,74,,,64,,,66,,,,,,,,25
895,,,,,82,,76,47,,,,,,82,70,,,,73,,,,,82,
896,,,,,,,96,,88,,,98,,,,61,90,,,,,,73,,51
897,,,,,14,,16,0,,6,,,,,,,,,,,,52,,25,6
898,,,59,,,,,,,58,,,38,,61,,88,,100,45,,,,,
899,,,,98,,,,,84,,87,,,,,60,90,,,55,,,49,,
900,85,,,72,79,,,44,67,,,,,,,,,,81,,,81,,,
901,,82,69,84,,,,,97,,,,,,,,,,95,,,,72,83,
902,69,,,,,,,44,79,,,,,,,,63,77,,,80,,63,,
903,,,22,,,,,36,53,,,,,52,,37,,,,,,52,,64,
904,56,,,54,,,,,,,,44,,,,,,,,,57,,40,57,16
905,,,27,70,,,,33,71,,,,39,63,,,,,54,,,,,,
906,71,,,76,,,,,,,89,,,71,,41,,72,,,,,,,38
907,,,69,,93,,97,,,,,,65,,81,,,,,,,91,,,30
908,,,,96,99,,,,,,100,80,,,,,97,,,,89,90,,,
909,,,,64,,,,,,49,,,,,,,,62,,34,69,,,66,22
910,,,,,,83,,,,,,93,52,,75,,,97,,,,,74,92,
911,,,,,50,,42,,,29,,31,,42,,,,38,36,,,,,,
912,50,,26,,,29,,,,,,23,,,31,,,,,,,,23,,3
913,,,,39,41,32,,,,18,,19,,,,,,19,,,,55,,,
914,,6,,30,,,21,,30,,,,0,,0,,,11,,,,,,,
915,57,,,36,34,,,,,,,,,,,7,15,,,6,,,26,,
916,,,50,,,83,,57,,,86,,59,,,,,,75,,94,,,,
917,,,23,,,25,32,,,,,,6,28,,,,23,26,,,,,,
918,,67,,,,87,,,99,,,,,91,,,,,94,,,,58,96,
919,63,,,,,36,45,13,,,65,,,,,,38,,,,,,,,14
920,72,,37,,,50,,,,30,,,,,,,,47,,,,,37,48,
921,,,36,,,,69,27,55,,73,,,,,,53,,,35,,,,,
922,,,45,,,,87,69,,53,,75,,,,65,,,,31,,,,,
923,,,,16,29,,,,29,,,,,,,,,9,28,,43,,5,,
924,,,,,,4,,16,,8,,,,,,24,,,30,,43,,,51,
925,95,,,88,,84,83,,,53,,,,,,,,,,,94,,,,47
926,78,,,,,,76,68,,62,91,72,,,,,,,,,,79,,,
927,,29,,,,,36,,38,,,,8,40,,,,,,,,55,,,5
928,,77,,,,,,,,,,,47,,,,77,,92,60,,,61,96,
929,99,100,80,,,,,,,,,79,,,,,,,,,100,,60,97,
930,,8,13,,,16,,,,,,,12,,,2,19,10,,,,,,,
931,,,27,,72,,,,,,,45,32,,,,46,,,,,60,,,19
932,,,,,49,,,,25,,,19,19,,,,17,,,,49,,,51,
933,92,76,,,,,,56,,55,,,64,,,,,,,,84,,69,,
934,,,,,29,,28,2,,,,,10,,3,,,,,,,44,1,,
935,,,,,,,,,35,11,48,0,,30,7,,,9,,,,,,,
936,,,,,,,49,,,,,33,34,,49,,,,45,18,,,,53,
937,,89,71,,,,,73,,,,92,,,73,,,,,,,93,,100,
938,,,,,,,,,,2,,,0,32,0,5,,,30,,,,7,,
939,,,34,,76,,,57,,,,,42,,,,,80,,46,,,53,,
940,,,,,,100,,,,71,,70,,,,,90,,,,,92,78,,60
941,47,,13,,,,37,14,,23,,,,,,,26,,,,,61,,,
942,,,,,98,72,,60,98,,,,,,,60,,,,40,,96,,,
943,88,,,,82,,,,92,,,,64,96,,,,,,,82,,59,,
944,38,,,,,,,,23,19,,,,,7,,,6,19,,,,,37,
945,,0,0,20,,,30,,,,37,4,,,,,,,,,,45,,,
946,,,,,77,,,,,,,,,,33,29,53,,59,22,57,,,,
947,,92,,,,,96,74,,,,100,60,,,,,,,,100,91,,,
948,,66,,76,,,75,,71,,,,,,,57,,66,60,,,,,,
949,,,48,60,,,,,,,,,42,,,,,65,,,,79,,71,29
950,51,15,,37,,,,1,,0,,,,,,,,,,,51,,,21,
951,53,,,,,40,,23,,,,,,,24,,,27,,,55,53,,,
952,,,,,,,53,41,,,74,,,44,38,32,,,,,66,,,,
953,45,15,,,,,,,50,,,,,35,,,,,27,12,58,,,,
954,,,,39,63,,,,,,53,,,,,,22,,37,,,64,,,12
955,,,,92,,,,50,,,,,65,93,,,90,,,42,,,60,,
956,52,20,14,,,,,,46,12,,,,,10,,,26,,,,,,,
957,64,49,,,,,63,,,,69,,,,,,53,,,39,,,31,,
958,,,,,63,,50,,,25,,,,,40,,49,,,,,62,33,,
959,27,,,38,,,,8,,,,0,,,,,,6,27,,,,,,5
960,,,33,,,,,45,66,,,,37,,44,,,,,41,,,,72,
961,,,,,,,,,,,,56,,,,,60,67,75,32,84,,41,,
962,,84,,,,89,98,,,72,91,,,97,,,,,,,,88,,,
963,,,22,,,,,,51,,75,,,44,,,,,56,,59,,33,,
964,,,,62,,,64,,,,,,,63,42,,66,,62,,,,,,38
965,,,,77,,,,,,49,,,,84,84,,86,87,,,92,,,,
966,,,,93,,,,,93,80,,,,88,,58,,,,40,,,,,54
967,,,,,,,83,52,,,,,,,66,51,79,,,,88,,60,,
968,,,10,,32,,,11,,,,,,15,,15,,,,,,30,,37,
969,,,37,,81,,66,,,,,,,72,,,,62,,35,,75,,,
970,79,,,84,80,,77,,,,,74,,,,,,78,,,91,,,,
971,33,,0,,,9,,,17,,48,,,,,1,,,,,,,6,,
972,35,9,,,,,39,,,10,,17,,,9,,,,,,,52,,,
973,,,,43,,,48,,,,68,,,,,,42,,40,,48,58,,,
974,,,,,,,,19,,9,,,15,44,9,8,,,,,,,9,,
975,18,17,,,40,,37,11,,,,,15,,0,,,,,,,,,,
976,74,64,,,,,65,57,,,,,,,,53,,,74,,82,,,,
977,85,,,76,,65,,,,,,69,,,,,63,,,,,85,,,34
978,,,70,,100,,,60,,,,,52,,,77,,,,62,,87,,,
979,,23,,,,,43,,,24,61,,,,26,,,,37,,,48,,,
980,57,,,,,,,,,,,,,,,23,,,34,11,45,,36,45,
981,,2,,,,0,,,29,,,13,0,,,,16,,,,,,0,,
982,51,,,,48,31,,,,,,,,,43,,,,46,,,,36,60,
983,59,,16,64,,,46,20,,28,,,,,21,,,,,,,,,,
984,,,62,,83,,,,,67,,,67,94,,70,,,95,,,,,,
985,,,8,27,44,3,,,,,,,,,10,,,,,14,,,,,0
986,,,,,75,,86,,74,,,63,,,,,,75,77,37,,,,,
987,,,35,,,,,,,,83,,,73,,60,,60,,27,83,,,,
988,,,,,,,,60,77,,,,51,,,,82,,,52,89,,42,,
989,58,,37,,,48,,32,61,,,,,,,,,,67,,,,31,,
990,44,,,,,19,,,,,,,,17,,,,,33,18,,45,4,,
991,,35,,,,,,31,41,,,,16,,,32,31,,,,,,20,,
992,,,,89,,,,,,58,93,,,,63,,,,72,,,94,,,44
993,,,,,,68,,,,56,,,39,65,,,53,,,,69,,,74,
994,,,,46,67,,,,,35,,34,,,35,,47,,,,,57,,,
995,,3,3,,46,,,,,,,,,30,,1,,,,0,,48,,,
996,,,34,75,,,64,,,49,,,43,,,,,,,,63,71,,,
997,,,,,11,,,,,0,,,,8,,,,0,11,0,,,0,,
998,87,,,86,,,,73,,,100,,56,,94,,,,,,,100,,,
999,86,79,,95,,,,,,,,,,,,,,95,91,,,84,58,,
1000,,,,,,,,24,41,,,,,,,24,43,,,,,56,18,44,
