ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
792,,,,,,,57,,76,,,,25,,58,,68,55,,24,80,,,,
793,,62,49,,82,85,,,90,60,,,,,,,,,,,,,,81,30
794,68,,30,61,,,,,,,,,35,,33,,,,,29,,72,,,34
795,,,,100,93,95,86,,,,,,,,,,,,89,,100,100,70,,
796,,,8,23,30,,,,33,,,,,10,,,,,,,48,,7,31,
797,,,,,80,,92,,86,,,86,,,,65,,84,,,92,,,87,
798,100,,,,,,,,82,,85,,45,,,,,95,92,,,,73,91,
799,57,,13,,,35,,35,,34,53,,,37,,33,,,,,,,,,
800,,,,95,,,93,68,,,100,,,,,83,,,96,,100,,,94,
801,,,,48,60,,,38,61,25,,,,,,,,,,37,,,52,47,
802,,57,,75,,,,55,92,50,,,,,,41,79,,,,,,,81,
803,,45,,59,,,58,,,40,74,,,,49,,57,,,29,,,,,
804,,10,20,,31,,28,,33,,,,,,,,18,24,,,60,,,,
805,48,16,,,,0,,,24,1,,,,26,,,,,,0,35,,,,
806,,,,,83,,,,94,,83,75,51,,,,,,,,,83,75,,45
807,,,29,,,,65,,52,,,,,,41,,41,54,,,,62,,65,
808,,33,11,,,,,,,,,,23,,20,23,20,,30,,,,,,8
809,,,46,,,,76,,,,,,,56,,48,,,52,34,,69,,62,
810,,,,,27,,21,,28,,,,4,,9,,32,,,0,43,,,,
811,,,,78,70,61,65,,,,,,,,67,,58,,,,,,59,77,
812,66,49,,,,,,,,35,77,,,,,,,63,65,30,,,45,,
813,,48,,,,,,47,65,,83,,39,,,,,42,,,,59,,64,
814,,,,,,,,,65,,73,51,,,,41,,56,,,64,,40,69,
815,49,,,,,,29,9,,18,,,,,24,,,27,38,,,,30,,
816,,,,60,,46,,,,34,,32,,,,,,33,54,15,70,,,,
817,,,,100,90,,95,82,,,,79,,99,70,,,,,,,100,,,
818,28,,10,,,0,,,,,57,,,,,9,,,,11,33,,,29,
819,94,,,,,,,62,,,,69,60,,,,,,,55,,94,69,82,
820,,70,,77,,,,54,,,70,60,37,,,54,,,74,,,,,,
821,85,,,,,,84,59,,63,,97,67,,,,,,,,,100,,,50
822,,,8,,37,0,,,,,,,1,28,5,,,,,12,,,,33,
823,,,4,35,43,,,,43,4,62,,0,,,,,,,,51,,,,
824,56,,,,,,,,,,58,,20,,,,17,34,31,19,,,,,23
825,,,,,,80,,,,50,90,,57,85,,65,,,,,,82,71,,
826,,,,,24,18,,,,,61,0,14,,0,8,,,,,,38,,,
827,53,,,,,,46,,,,,44,,44,42,,,,45,,,,22,64,
828,,30,26,,60,,,18,,,,,,,,26,48,,34,,,,,,18
829,65,,,,58,,,31,46,35,,,,40,,,,,,,,56,,56,
830,,,,34,,,18,,,,,,,24,6,13,,,,4,,40,,,0
831,,,,,25,,,20,,5,53,22,,29,,,,,,,42,44,,,
832,,,,57,,65,,,,30,,,,,,,,,,34,66,,55,60,27
833,,,31,63,,52,,,,,79,,,,,31,,,58,,,80,32,,
834,,,,44,65,,39,,56,,,,,49,,,,,,,,,14,55,15
835,,,,,,0,14,,,,,,,,12,6,10,,,0,26,,,27,
836,,,,82,,64,82,,77,,,,39,,51,,,,,,83,,,,46
837,,,57,,,,,43,,54,,,,,70,,74,,77,,,79,,79,
838,,,66,,,94,,,,,,,56,,,77,,,85,,100,84,,,46
839,68,46,40,,,,61,41,,35,68,,,,,,,,,,,,47,,
840,,,51,82,,,,,,,77,,,69,,,,,,46,72,86,51,,
841,,93,,,,,,,83,,99,90,,,67,,,,94,,,,,92,42
842,,,,100,,,100,,,68,100,,,100,,,100,,,,,96,,,46
843,53,35,,,,,,28,,,,,7,,,20,,34,,,,49,,,16
844,64,,,59,,,,40,,,,63,,,,40,61,,62,29,,,,,
845,43,,,37,,,,,,24,54,,,34,,,,,33,,,56,,25,
846,,45,43,,,59,,42,,32,71,,,,,27,,,,,,,,,33
847,,,,,,,,42,72,42,79,,,,57,,,,72,,,,42,74,
848,,,,,,,,52,,,,,22,,,39,52,43,60,29,,,35,,
849,,45,31,60,77,,,,,,,,32,,,,51,,,35,,,,74,
850,70,51,,,,,,,59,,77,,,71,,,,46,,,84,73,,,
851,,,,,,86,83,,,40,,,40,,59,64,,,78,,93,,,,
852,,34,,44,,44,,26,,,,,,49,,,,,,,61,58,,,10
853,40,,,,,,,,19,,,,11,36,,,3,10,30,,,,,44,
854,36,3,,,31,,,0,,,,0,,,,,,0,,,56,,,,0
855,,,,,88,,,,79,,,65,34,66,65,,,,63,42,,,,,
856,,51,35,,54,,,30,,26,63,,,,,,45,,,,75,,,,
857,25,,,,,0,,16,30,,,,7,,6,,14,,,,,,,32,
858,,,,,100,,,,100,,,78,,,,,,96,100,60,,,58,100,
859,,,,31,,,,,29,4,,,,20,,,,11,11,,,,2,,13
860,,95,,,,,92,,98,,,83,68,90,,,,96,100,,,,,,
861,90,,51,,79,,,62,,,,62,,,,,,,73,,92,,66,,
862,84,68,38,,,,77,,,,79,,47,,54,,,,,,76,,,,
863,51,36,,47,,,34,,,,72,29,,,,,18,,43,,,,,,
864,,,,29,50,24,27,,,,52,,,,,,,,36,,67,,,48,
865,,96,,88,94,97,,,100,,,,,93,,,100,,,46,,,,,
866,81,82,,,,81,88,,,,,77,39,,,,68,,,41,,,,,
867,,,,,,51,52,33,56,37,,,23,,,,,49,,,,,,,19
868,,,,78,,,,43,,42,81,,,72,,47,,,70,,,,57,,
869,64,,,50,58,,,,,41,69,32,,,39,,51,,,,,,,,
870,,55,46,,,,,36,68,,,,,,42,,,,,,71,,,80,24
871,49,25,,,,41,,,,15,70,,,,,,,,31,,,,,37,14
872,,,,,,,15,6,27,,,12,,,1,,,8,,,,47,,,0
873,56,,47,,,48,62,30,,,,,,,38,,,,,31,75,,,,
874,,,16,,44,17,,,31,,,,,,,,,,20,,,44,12,27,
875,,,,63,,,,,,,67,,,,50,,,,48,37,80,,,61,29
876,,11,9,,,12,,,,,,18,,35,24,,15,23,,,,,,,
877,,,31,,,32,67,,64,,,,,,,,46,,,20,,,,61,18
878,,33,,,,24,,,46,,,22,,37,35,,34,,,15,,,,,
879,,,56,,,,,,,38,,,,,61,45,,,,46,77,,71,84,
880,,79,,86,,,,,,62,91,,44,,,,,,,,,96,77,,52
881,,,,,80,89,,,82,44,,,,78,,58,,,,49,,,83,,
882,,,,,45,,,33,49,,,,26,,32,,,,,23,,58,,49,
883,,,,,92,,,60,,,,,,88,,77,,78,,58,,,63,94,
884,,,,46,61,,,,64,,72,,,53,,,,,54,,64,65,,,
885,,93,57,,,,,78,100,,,,,,84,,,100,100,,,97,,,
886,,57,,,,,64,,,,69,,25,,,42,,61,,26,62,,,,
887,64,60,,,,,76,,74,,91,,,,,39,,,,,,,53,81,
888,,,,,76,,,,,,,74,,,,52,75,,90,,83,,,76,36
889,100,,,84,,,,60,,,87,,,98,76,,,,,,92,,,,54
890,,,,,,,,,,,,11,,,,,15,19,32,,36,41,10,,18
891,58,,32,,,49,43,,,,,,28,49,,,,,,,75,,36,,
892,70,44,,,,49,58,,,,,,26,,,45,,,62,,,,,71,
893,53,,,,31,,47,,,16,,,,41,,,19,,,,,39,,,8
894,,,38,74,,59,73,,,,,,,64,43,56,,,,,84,,,,
895,,,,,,,,47,,53,83,,,82,70,56,75,,,,,86,,,
896,96,,,91,88,85,96,,,,,,,,84,,,,,,,,73,,51
897,,,0,28,,13,,,19,,,,,,,,,,6,,32,52,,25,
898,,88,,,,83,,,92,,,97,,88,,58,88,87,,,,,,,
899,,78,,,,,,,84,,,,,77,,,90,,,55,80,,,99,31
900,,,,,79,,,,67,54,,65,,,59,,,75,81,,,81,,,
901,92,82,69,84,,,,,,59,,,,,89,,,,95,,,,72,,
902,,,,,,,,,79,,,73,40,,44,49,63,,,,,,,82,31
903,,52,22,42,,,,36,,,69,44,,52,,,,39,,,,,,,
904,56,38,,54,,,,25,,,,,,63,,41,,,,,,,40,,16
905,,,,,,,,,,,,54,,63,,46,62,,54,,67,71,,64,
906,,,,,85,57,,,,58,,,,71,54,,76,,,30,,86,,,
907,,81,,,93,,,,,,,,65,89,,,83,,,47,100,,85,,
908,,,70,,99,,,67,,,,,,,,,97,,,,89,,77,100,62
909,,47,,,62,,,,,49,,,,57,56,,,62,62,,,,52,,
910,,,,,,,,,,69,,93,,87,,,85,,,63,100,87,,,30
911,,,,,,,,,52,,47,,12,,,25,45,,,8,63,,,,24
912,,19,,,52,29,,24,,,,23,,,31,14,,34,,,,,,,
913,59,31,,39,41,,,,49,,,,,,24,,,19,,,,,,,18
914,,6,5,30,,,,,,7,,,0,,,,,11,,0,47,,,,
915,,,,,34,17,31,,27,,47,,6,,,,,,,,,40,,,19
916,,,,,,,,,,58,,,,85,60,,,78,,41,94,76,,81,
917,,,,,,25,,21,,,,26,6,28,14,,,,,,,,,35,6
918,,,,95,,,,59,,68,,,,91,,,,88,94,,,100,,96,
919,,,,49,,,45,,52,19,65,,,,,17,,,,,,,26,41,
920,72,,,,,,,46,69,,80,,,,36,,,,53,,,76,,,16
921,61,,,65,,,69,,,40,,,,,37,50,,,,,66,,,,29
922,,,,,,,,69,74,53,98,75,56,,78,,,87,,,,,,,
923,,,,,,,,13,29,0,,,,,,,,9,28,,43,,5,,0
924,39,,,28,,,36,,,,,,,,,,25,,30,,43,,19,51,
925,,,,88,88,,83,65,97,,98,,,,,76,,,,,94,,,,
926,,,,,76,,,68,74,,,72,,,,,,,86,,93,,,81,41
927,,29,25,,44,31,,,,,,,,,,23,25,,37,,,,,,5
928,,,,89,,,,,,61,,,47,80,,,,86,92,,,,61,96,
929,,100,,,,92,,62,94,,,,,95,,,,,100,,100,,,97,
930,,,,,28,16,,11,,,36,,,,,,,10,20,0,61,,,,
931,65,,,,,,53,,54,,,,32,,41,,46,,,,,60,36,,
932,52,,,37,,36,,12,25,,,,,,,,,,22,12,,45,,,
933,92,,,100,,,85,56,100,,,,,,,,,,91,,,89,,,56
934,27,,0,,29,0,28,,6,,,,10,32,,,,,,,,,,,
935,,,,,,15,,,,,,0,,,,0,,,6,0,26,,,20,0
936,,30,,,,,49,40,,,,33,,47,49,44,,41,,,,,,,
937,,,,,,93,96,,,,,,70,100,,67,,95,,,,,68,100,
938,41,,,,39,,18,,,2,52,,,32,,5,,,,,,,,,0
939,,,,,,,,57,,,94,76,42,82,,,,80,,46,,,53,,
940,,,,,94,,,80,95,71,91,,,,,,,,95,42,,92,,,
941,,35,,,,,,,,,,,,,,15,,26,47,6,57,61,,34,
942,,,66,92,,,,,98,,98,,49,,,,77,,94,,,,,,43
943,,92,,,,81,83,,,,,67,64,,,,96,95,,46,,,,,
944,,,2,32,,,23,17,,,,,,,,,,,19,,59,44,21,,
945,,0,,20,,,,,23,2,,,,10,,12,,,,0,,45,,,
946,,49,,71,,,,,,34,,,,,33,29,53,,59,,57,,,,
947,88,,,,,,,74,,80,,100,,,69,,,,98,,,,,100,51
948,73,,,,,,,,,35,,50,,,65,57,,66,,25,,81,,,
949,,,,,74,,,,,,,,42,70,,,,65,,,76,,53,71,29
950,51,,,,,16,26,,,,,,,,,,,7,25,,,36,,21,3
951,53,,,,45,40,,,40,,,,,42,24,,,,,,,53,24,,
952,68,,,,,,,,,,74,,,44,,,,,60,16,,76,32,,31
953,,,,,52,,24,20,50,13,,21,,,,,,,,,58,48,,,
954,42,,,39,,,,,,,,,22,52,,,,34,,11,,64,34,,
955,,80,60,,,,,50,,,84,,,,80,,90,,,,,92,,95,
956,,,,,,12,43,,46,12,,,,,,,17,,27,,59,,13,,
957,,49,,,69,,,,,37,69,,,,,,53,56,,39,66,,,,
958,,56,,,63,,,,70,25,,40,25,,,,49,,,,,,,68,
959,27,,,38,,,,,,10,53,,,,0,,10,,27,,64,,,,
960,,,,68,,,65,45,,,,,37,61,,,58,,,,,,40,72,
961,89,,,,,,,64,,,94,,43,86,73,47,,,,,,84,,,
962,,84,61,98,,89,98,,84,,,,57,,,,,,,,,,63,,
963,,,,,,35,55,,51,,75,41,,44,,24,,,,,,,33,,
964,64,,,,74,72,,,,,89,,43,63,,,,,62,,,,,61,
965,,74,,77,,,,,88,,,,,,,62,,87,78,,92,,62,,
966,,,,93,,99,,,,,90,99,44,88,,58,,98,,,,,,,
967,,,,,75,,83,,,,,75,,,,51,,71,65,,,84,60,,
968,,7,,23,,,11,,38,,37,8,,,,,12,19,,,,,,,
969,78,,,80,,57,,,88,,92,,43,,,56,,,,,,,,80,
970,79,,,,,,77,55,77,,82,,,,,60,,,,,91,,,,43
971,33,8,0,,27,,,,,,,,,,0,,11,,10,,,,6,,
972,35,9,,34,,9,,,,10,,,,,9,,,,15,13,,,,,
973,,,,,,24,,,,21,,,21,,19,,42,,40,8,,,,,17
974,,,,,36,12,,,29,,42,,15,,9,,,20,,,,,,46,
975,,,2,,,14,37,,,,,,15,,,,5,8,,,44,,,28,
976,,64,,,,72,,57,,47,,,,,,53,,,,,82,,,70,28
977,,,,76,78,,,50,71,,70,69,37,,,,,,,,,,,79,
978,,,70,,,,,60,91,63,,,,99,,,94,,100,62,,,,,
979,43,,,,,,,,,24,,32,4,,26,,,,37,,60,,24,,
980,57,,,,,38,,29,,,68,,,,38,23,,,34,,,,36,,
981,,,,,,0,,,,0,,,,40,,,,1,,0,,44,0,11,
982,,28,,,,,,29,,,,,19,47,,28,,,46,20,,,,60,
983,,,,,40,25,,,,28,,,12,,21,,,39,,,57,52,,,
984,,,62,95,,,,,90,67,,,,,73,70,,92,,,,,,95,
985,,6,,,,,28,,27,,,,13,37,,,0,,,14,,,1,,
986,,,,70,75,75,,60,,,,,,,,,75,75,,37,90,,,,
987,,,,67,,,,,,,83,65,,,,60,,,76,,83,82,,84,
988,,,40,85,76,,,,77,,86,,51,,,,,,,,,88,,77,
989,,59,,,69,,,,,42,,,38,,38,,42,,,38,,,31,,
990,,,,,,,,17,19,,57,,7,,8,,,,,18,45,,,38,
991,,35,,,52,43,45,,,,,34,,,,,31,,51,,,71,,,
992,92,,,,,,,,,58,,78,,,63,,,,72,,,94,68,,44
993,,,48,65,,,63,,,,,,39,,,,,,72,,,83,,74,28
994,,,,,,40,51,,,,,34,,,35,21,,,,19,,57,,,11
995,,,,27,,16,,17,,,47,7,,,18,,,,14,,,48,,,
996,,47,,,,,,,,,,50,,58,,,64,,64,41,,,37,56,
997,,,,,,,,0,32,,,,1,,,,,0,11,0,55,,,,1
998,87,,,,100,,,,,,,100,,100,,78,,,88,,,100,80,,
999,,,,,81,,,,96,,,,,98,,,84,,91,,,84,58,,44
1000,,25,,36,50,,,,41,,,,,,36,24,,,43,,61,,,,
