ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
840,,,,82,,,,,,,,,51,69,56,,,,,,,86,,70,
841,,,,90,,96,78,,,,99,,,,,,,88,,,,100,,,
842,,,67,,100,,,71,,,,91,,,93,,,,,59,,,,,
843,,,,,,,,28,,,,,7,,,20,,,,,,,15,35,16
844,,,43,,,61,,,,,,,,,50,40,61,,62,,,,,,
845,,,,37,,,,,,,,9,,34,,,,21,,,52,56,,,
846,,,,,,,54,,,32,,55,,59,,,50,,,,,,,,33
847,,54,,,65,,60,,,,,,,,,,,,,30,78,,,,29
848,,,,67,,,,52,,31,,,,,,,52,,,29,,,,61,
849,,,,,,67,54,,72,36,80,,,,,,,,,,,,,74,
850,70,,,,,56,,28,,,,,,71,,,,46,,,,,44,,
851,,75,,,,,,,,40,,,,,59,64,,,,28,93,,,,
852,,34,,,,,40,,,,61,36,,,39,31,,,,,,,,,
853,,,,,,,,,,,52,6,,,,,,10,30,11,,,,44,
854,36,,,,,,,,,,,0,,,0,,,,,,56,49,6,,
855,78,,,,,,,,79,,,,,,,39,,,,,,81,47,,38
856,,,,,,42,,,61,,,,,58,,32,,,,,75,,,,12
857,,,,26,,,,,,,,,7,,,16,,,29,,,,,32,1
858,,,70,,,,,,100,70,,,,93,,,,96,100,,,,,,
859,21,1,8,,,,,2,,,,,6,20,,,,,,,,,,,
860,86,,,,,,92,,,62,,83,,,,88,,,100,,,,,,
861,,79,,89,79,,,,,,,,39,,,,,,,42,,,,,34
862,,68,,66,,,,49,,55,,,,,,44,,,,43,,,,,
863,51,,,47,51,,,,,,72,29,,,,,,38,,,,,,,
864,,,,,,24,,16,,,,,8,,25,,17,,,,,,,,12
865,,,,,,,92,,100,,97,,,,,,,,83,,85,,,,49
866,81,,,,,,88,,,45,,,,,,,,73,,41,,92,,,
867,,,,,,,,33,,,,46,23,,,,,,,34,,63,44,,
868,,69,,,,,,43,,,,,,,45,,,61,,31,,,,,46
869,,,,,,,,,,,69,,,,39,,,,,21,65,71,21,,
870,,,,,,54,,,68,,,,,,,45,,55,,31,71,,,,
871,49,25,,,,,,,,,,,,44,30,,,,,,53,,,,14
872,,,,24,,,,6,,,,,5,,,2,18,,,,,,0,,
873,,49,,,,,62,30,,,70,,,,38,,,,,,,,44,,
874,,,,,44,,48,11,,,,,,,,,,,20,,,44,,27,
875,,,30,,,45,,,60,31,,,,,,39,,,,,80,,,,
876,,,9,,47,,,,,,,,4,,24,,,23,,,,56,,,
877,,,,,62,,,,,30,71,,,,,25,,,,,,76,,61,
878,,,,,,24,,,,33,62,22,,,35,,,,,15,,,,,
879,,,,,,,,41,,,,,,,61,45,,,,,77,90,,84,
880,,79,52,,,91,,,83,,,,,,,,,,84,53,,,,,
881,,,,87,,,87,,,44,88,,33,78,,,,,,,,,,,
882,,,,,45,,56,,49,,,,,53,,,,,,23,,,,,22
883,,77,,,92,,,,,,88,82,,,,,,,,,,97,63,,
884,,27,,46,,,,28,,,72,30,,,,,,,,,,,,62,
885,92,,57,,92,,,78,,,,,58,,,60,,,,,,,,,
886,81,,,,,,,,,,,,,,43,,53,,68,26,,80,,,
887,,60,,71,,,,,,,91,,,77,,,,,,,,,,81,45
888,,77,,,,,,58,,,83,,,,,52,,,,53,,,,76,
889,,,,84,,,,,,67,,89,,,,,100,,,,,,70,100,
890,,16,,19,,,,,,9,45,11,,,,,15,,,,,,,,
891,,,,58,,49,,,60,,,53,,,,,,41,,,,,,,10
892,,,43,,,,,37,,45,,54,26,,,,66,,,,,,,,
893,,,,,,,,,,,46,,,41,,,,16,48,,,39,,36,
894,,,38,74,,,,36,,49,,,,,,,,,,32,,83,,,
895,85,,,,82,,,,,53,83,,42,,,,,,73,,,,,,
896,96,,,,,,,53,,,,98,,,,,90,97,,,,,,,51
897,,,,,,,16,,,,,0,,,,0,,,6,,,,8,25,
898,,,,87,,,,,,58,,97,,,,,,,100,45,,,,91,
899,,,48,,,,82,,,,87,,,77,,,,,85,,,,,,31
900,85,,,72,,,78,,,54,,,,,59,,,,,,,,,79,
901,,82,,,,,94,,,,,82,54,,,,,,95,,,,,83,
902,,,48,,,,71,,,,91,,,,,,63,77,,,,,,,31
903,,52,,,,,54,,53,,,44,,52,42,,,,,,,,,,
904,,38,,54,,,,,,,,,,,,,,,59,,,55,40,57,
905,,,,,68,41,,33,,37,67,,,,,,,,,,,,,64,
906,,,,,85,,,,88,,,57,56,,,,,,74,,82,,,,
907,91,,,,93,,,71,,68,,,,89,,,,98,,,,,,,
908,,,,,,,,,90,,,,53,,,86,,,,47,,,77,,62
909,,47,,,,,,,70,49,,,,,56,,,,,,,68,,,22
910,,83,65,86,,,,,100,,,,52,,,,,,89,,,,,,
911,,,22,,50,,,,,29,,,12,,39,,45,,,,,,,,
912,,,,,,,51,,,26,66,,,,,,,,,18,,61,23,,
913,,,,,,,51,20,,,,19,,,,,24,,,,,55,18,,
914,,,5,,,4,,,30,,,,,,0,,,,,,,58,,,11
915,57,29,14,,,,,,27,,,,,,,,,,,6,,40,,,
916,85,,50,,,83,,,,,,,59,,,,,,,,94,,,81,
917,39,,,35,,,,,42,20,,,,,,,,23,26,,,,,,
918,,,,,99,,97,59,99,,,,53,,63,,,,,,,,,,
919,,,,,,,45,13,52,,,,,,,,,,,10,,59,,,14
920,,,37,63,68,,,,69,,,,,,,,,,,,,,,48,16
921,,,36,,,,,,,,,,,59,,50,,61,,35,,,,,29
922,74,,,,90,,,,74,,,,56,,,,,,,,82,,53,,
923,44,,,,,,39,13,29,,44,,,,,,,,,,,43,,,
924,,,22,,43,,,,,,,,3,44,,,,,,,43,,19,,
925,,,54,,88,84,,,,,,,59,92,,,,,,,94,,,,
926,,,66,,,,,,74,62,91,,,,67,,,,,38,,,,,
927,,,,40,,,,,,,67,,,,27,,,,37,,59,,,36,
928,,,,,,,,,,,,86,,80,,,,86,92,60,,,61,,
929,99,,,98,,,,,,63,,,,,,,,88,,,,,60,,45
930,,,,,,16,,11,,13,,,12,,,2,,,,,,,,44,
931,65,,,,,,,,54,43,,,,,41,51,,,,,70,,,,
932,,16,,37,,,43,,,,,,19,35,,,,,,12,,,,,
933,,,,100,,82,,,100,,100,,,91,,,,96,,,,,,,
934,,4,0,,,0,,,,,31,,10,,,7,,,,,,,,,
935,,2,,31,,,,,35,,,0,,,,,2,9,,,,,,,
936,71,30,25,,,,,,,,,,34,,,,,,,,79,68,,,
937,,,,,100,,,,,,100,,,,,67,,,,69,96,93,,,
938,,5,,25,,2,,,,2,,,0,,0,,,,,,,,,,
939,,,,,76,,,,,,,,42,,,,81,80,,,,86,53,,
940,89,,,85,,,,,,,91,,,,,,90,,,42,,,,98,
941,47,,13,,,,,,,,,,,56,,,,,,,57,61,,34,
942,85,,,,,72,,60,,68,98,75,,,,,,,,,,,,,
943,,,,94,,,,,,72,,67,64,,,,,95,,,,88,,,
944,38,,,,,,,,,,47,,,19,,,,,,8,,,21,,13
945,25,,0,,,,,,,2,,,7,,,12,,,,,51,,,,
946,66,,,,,,49,28,,,,,,,,29,,,,,,,,66,24
947,88,92,,,,,,,98,,,,,88,,,,,,,,,83,100,
948,73,,,,,,,47,,,79,,,,,,,,,25,,,40,62,
949,,69,,,74,,,,69,,,,,,43,,,65,,,,,53,,
950,,,15,,,,,1,24,,,,12,,,,,,25,,,,,,3
951,,,16,47,,,,,,,,,,,,,,,50,23,55,53,,,
952,,,,,,,53,,,30,,,,44,,32,,,,16,,,,56,
953,45,,4,,,,,,50,,,,,,14,,,,,,,48,,32,
954,42,,,,63,,,,59,,,,,,,,22,,,,60,64,,,
955,,,,,,86,,50,,,,,,,,59,90,76,85,,,,,,
956,52,20,14,,,,,,,,,,10,,,,,26,,10,,,,,
957,64,,40,,,,63,,76,,69,,,,,,,,,39,,,,,
958,,,24,54,,40,,,,,,,,,,,,,42,22,,62,,,
959,,,,,30,,20,8,,,,,,19,,,10,,,,,,,20,
960,,66,,68,,,,,,,74,,,,,46,,,,,86,,,72,
961,89,,,,,,,64,,49,,56,,,,47,,,,,,84,,,
962,94,,61,,,,,,,72,,,,97,,,82,,,,,,,96,
963,,,,,59,,,30,,,75,,,44,24,,,,56,,,,,,
964,64,54,,,,,64,,,,,,,,,54,66,,,,,,47,,
965,,74,,,,,,,,49,92,,,,,62,86,87,,,,,,,
966,,85,,,,,,,,80,,99,44,,,,,,,40,,,75,,
967,85,,,,,,,52,81,,,75,,,,,,,,,,84,,,36
968,,,,,32,,,,,,,,,15,,,,19,0,,50,,3,,
969,,59,,80,,,,,,,,69,,,70,,,,79,35,,,,,
970,79,,,,80,,,55,,60,,,,70,58,,,,,,,,,,
971,,8,,,27,,,2,17,,,,,24,,1,,,,,,,,,
972,,9,,,,,39,,,,59,,18,30,,,,,,13,,,,,
973,,,,,,,48,,,21,,,,,19,25,,45,40,,,,,,
974,,,,,,12,,19,,,,17,,,,,,,,17,,47,,,19
975,,,,,,,,11,29,13,58,15,,,,,,,,,,,,,0
976,,,,,73,72,,,,,76,,,,,53,61,,74,,,,,,
977,,,,76,,,,,,,70,,37,,,,,58,65,,,,,,34
978,91,,,,,85,,,,,89,,,,,77,,,,,93,,,85,
979,,,7,,46,,,9,,24,,,,,26,,,,,,,48,,,
980,,,,,,,,,,,,39,,,,,,23,,11,45,,36,,20
981,,,,34,,,25,0,,0,39,,,,,,,,,0,,,,,
982,,,,,48,31,,,,,,,19,,,,48,,,,,61,36,,
983,59,,16,,,,,,56,,,,,,,,,,,26,,52,,,24
984,,84,,95,,92,,52,,,,,,,,,,,,,82,,74,,
985,38,,8,,,3,,0,,0,47,,,,,,,,,,,,,,
986,,,,,,,,,74,,,63,,77,,,,,,37,,85,,,37
987,,,35,,,,68,,85,,,,,,,60,,,,27,83,,,,
988,,,,,76,,81,,,,,,,,,56,82,,,,89,,,,31
989,,,37,,,,,32,,,,,,,38,,,52,67,38,,,,,
990,44,,,,,,,,19,,,9,,,,,18,,,,,,,38,4
991,,,,,52,,,,,,63,,,57,,,,,,,65,71,,,21
992,,85,44,89,80,,,,,,,78,,83,,,,,,,,,,,
993,,,48,,,68,,33,,,74,,,,,,53,,,40,,,,,
994,,,31,,,,,23,,,,,18,,35,,47,,,,,,41,,
995,34,3,,,46,,,,,,,,12,,,,,,,,50,,,28,
996,,,34,75,,,64,,80,49,,,,,50,,,,,,,,,,
997,,,0,,,,,,,0,47,,1,8,,,,,,,,,0,,
998,,97,,,100,,,,,,100,100,,100,,,,,,,100,,,,
999,86,,,,,,,,,,,88,,,,70,,95,91,,,,,,44
1000,58,25,,,,,,,,31,,21,,,,,,,,31,,,,44,
