ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
866,,,52,,,81,,58,,,,,,,,51,,,83,,,,,,
867,,,,,,,,33,,37,,,23,,,,63,,,,,,,50,
868,,,,,,,,43,,42,,67,,,,,,,70,,,77,,,
869,,,37,,,,62,,,,,,30,,,,,,,,,71,,,21
870,,,,,,,64,,,,,60,,,42,,,,68,31,,,,,
871,,,25,,,41,,,,,,,,,30,21,,,,27,,,,,
872,,,,24,41,,,,,,,,,25,,,,8,16,,,,,,
873,,49,,,,48,,,,,,59,,,,,53,,,,,,44,,
874,,,,,,,,11,,,,,,24,,,,4,20,,,,12,,
875,61,,,,71,45,,46,,,,,,,,,,,,,,73,,,
876,,,,,,,,,52,8,,,4,,,,,,,,,,10,,3
877,61,,,,,,,,,,71,34,,,,,46,,,,76,,,,
878,,33,,,,24,,,,,62,,,,,,34,,,,,73,,,
879,,,,,81,,,,,38,,,,85,,,,,,,77,90,,,
880,,,52,,,,94,,,,91,,,,,,,,84,,,,77,,
881,,,,,,,,,82,,,,,,,58,88,,81,,,,,87,
882,,44,18,,,,,,,30,,,,,,44,,,,,,,37,,
883,,,,93,,75,,,94,,88,,,,,,,,,,,97,,,
884,,,,,61,,,,64,32,,,,,,,,,,13,64,,,,
885,,93,,,,,,,,67,,,,,,60,,,,58,,97,,,
886,81,,,,56,,,,,34,,,,,,,,,,,62,80,,,
887,,,,71,,,,,74,,,55,,,,,,,74,,,76,,,
888,,,,92,,87,,,,62,83,,,,,,75,,,,,,,,
889,,,,,,,,60,100,67,,89,,,,,100,,,,,,,,
890,,16,,,,12,,,26,,,,,,,7,,,32,,,,,,
891,,,32,,,,43,,60,,,,,,,,,,,31,,70,,,
892,,44,43,,,,,,68,,,54,,,,45,,,,,,,,,
893,53,,,35,31,,,9,,,,,,,,,,,,,,,,36,
894,,,,74,,,,,,49,,,,64,,,,63,,,,,59,,
895,85,,,75,82,87,,,,,,,,,,,,,,,,86,,,
896,,,,,,85,96,,,,89,,,,,,,,,,89,100,,,
897,,6,0,,,13,,0,,,,0,,,,,,,,,,,,,
898,,,,,,,,,,,98,,38,,61,,,,100,,97,,,,
899,,,,,,,,67,,,,,,,,60,,,,55,,93,,,31
900,,,,72,,,78,,67,,,,,,,,,75,,,,,,,39
901,,,,84,,,,,,,,,,96,,,,84,,54,100,,,,
902,,,48,,86,,,,,,,,,,,49,63,,,,,,,82,
903,,52,22,,,39,54,,,,,,,,,,,39,,,,,,,
904,,,,54,,,,25,54,,79,,,,,,,,,,,,,57,
905,68,52,,,,41,,,,,,,,,,46,,,54,,,,,,
906,71,,,,,,,,,,89,,,,,41,76,,,,82,,,,
907,,,69,,,91,,71,,,,,,,,72,,98,,,,,,,
908,90,,,,,,100,,,,100,,53,,,,,,,47,,,,,
909,64,,46,,,60,70,,,,,69,,,,,,,,,,,,,
910,92,,,,,,,55,,,,,,,75,,85,,,,,87,,,
911,,24,,,,25,42,,,29,,,,42,,,,,,,,,,,
912,50,,,44,,,,,,26,,,,,,,35,,,,,,23,,
913,59,,,,,,,,,18,,19,,,,,24,19,,,,,,,
914,,,5,,,,,,,,,,,,,0,15,,,,,,9,26,
915,,29,,,,17,,,,,47,,6,,,,,,,,,40,,,
916,,63,,,,83,,,,,,,59,,,61,73,,,,,,,,
917,,,,35,,,32,,,,,,,,,26,28,,,,,,,,6
918,,,,,,87,97,,,68,92,,,,,,,,,,,,58,,
919,,,,,,,,,52,19,,,,,,,,35,39,10,,,,,
920,,,,63,,,,,,30,80,,,,,,,,,,,76,,48,
921,,,,,64,44,,,,,,,,59,37,,,,,,66,,,,
922,,,,90,,82,,69,74,,,,,,78,,,,,,,,,,
923,44,,0,,,,,,,,,,,38,,,0,,,,,,,,0
924,,10,,,,4,,,,,,,,,,24,,,,,43,,19,,
925,,,,,,,,,,,,79,59,,,,,,,,,,68,84,47
926,,,,76,76,,,,,,,,44,,67,,73,,,,,,,,
927,,,,,,31,36,,,,,26,,,27,23,,,,,,,,,
928,,,49,89,,,87,,,61,98,,,,,,,,,,,,,,
929,,,,,,,,62,,,,,,95,,70,,,,,100,,60,,
930,,,,,,,,,,,,,,31,,2,,10,,0,,,,44,
931,,,,,,61,53,,54,,,,,,,,,,,,70,,36,,
932,,,,,49,36,,,25,18,,,,,,,,,22,,,,,,
933,,76,48,,96,,,,,55,,,,,,,,,,,,,,92,
934,,,,10,29,,28,,,,31,,,,,,,,12,,,,,,
935,,,,,27,15,21,,,,,,,,,,2,,6,,,,,,
936,,30,25,,,,49,,,,72,,,,,,,,45,,,,,,
937,,,71,,,,,73,,,,,,,,,,,95,,,,68,100,
938,,,,,,2,18,,,,,0,,,0,,,,,,44,,,,
939,81,,,,,,,57,,56,,,,,,51,,,,,,,53,,
940,,,,85,,,,,95,,,,,97,,,,,,42,,,,98,
941,,,,,62,,,,,,,17,,,,15,,,47,6,,,,,
942,,,,,,,82,,98,68,,,,,,,,,,40,,,56,,
943,,,,94,,,83,,,,,,,,66,,,,94,,,,59,,
944,,,2,,,0,23,,,,,,,,,,,,,,59,44,,,
945,,,0,,12,,,2,,2,,,,,,,,,,,,45,,,
946,,,,,,,49,,,34,,47,,,,,,55,,,,,34,,
947,,,72,,,,,,,,,,,88,69,80,,,,,,91,,,
948,,,,,,55,,,71,,,,,,,,,66,,,85,,,,37
949,,,,,,,,32,69,,,61,42,,,,,65,,,,,,,
950,,,15,,,,,,,,51,,,,,,8,,,0,,,,21,
951,,,,,45,,,,40,10,,30,,,,,,,,,,,24,,
952,,,29,,70,,,,73,,,,,,,,,,,16,,76,,,
953,,,,,,16,24,,,,,21,,,14,,,18,,,,,,,
954,,,,,,39,,,,,,,22,,33,,,,,11,,64,,,
955,,,,,,,,,92,49,,,,93,,,90,,85,,,,,,
956,,,,44,,,43,,,,,,10,,,,17,,,,,,13,,
957,,,,,69,,,32,,,,,,,,,53,,66,,66,,,,
958,,,24,,,,50,,,,,,,,,,49,,42,,,62,,,
959,,,,,,,20,8,,,53,,,,,,,6,27,,,,,,
960,,,,,,47,,,,,,,,,,,58,58,,41,,71,,,
961,,,,,,80,,,,,,,,86,,47,,,,32,,,,89,
962,,,,,,,,,,72,,,,,77,,,89,,,,88,63,,
963,,,22,43,,35,,,51,,,,,,,,,,,27,,,,,
964,,,,62,,,64,,,,,62,,63,,,,,,28,,,,,
965,,,,,,,74,52,,,92,,,,,,86,,,,,,,90,
966,100,,,93,,99,,,,,,,,,,,,,85,,,97,,,
967,,,57,70,,84,,,,,81,,,,,,,,,43,,,,,
968,,,,,,,11,11,,,,,,,,,,19,,,50,,,37,
969,,,37,,81,,,,88,,92,,,,,,,,,35,,,,,
970,,,,84,,,,,,60,,74,,,,,,,,,,,,82,43
971,,,,,,,,,,,,,0,24,0,,11,,,,,,6,,
972,35,,,,,,39,,,,59,,,,,,,7,,,,,15,,
973,,,,,48,,48,,59,,,38,,,,,,45,,,,,,,
974,,,12,,36,12,,19,,,,,,44,,,,,,,,,,,
975,,17,,,,,,,,,,15,,22,,,,8,,,,,,28,
976,,64,,,,,65,,,,76,,,,48,,,75,,,,,,,
977,,,41,,,,,,,,,,,82,,61,,,,,87,,,79,
978,,79,,,,,,60,,,,81,,,,77,,,,,93,,,,
979,,23,,,46,,43,,,,,,,54,,,,,,,,,,54,
980,,,22,,,,,,,,,,,,,,34,,34,11,,,,,20
981,,,,34,,0,,,,,,,,,,3,,,,0,,,,11,
982,,28,15,46,,,,,,,,,,,,,48,34,,,,,,,
983,,,16,,,,,20,56,,,,,,,,35,,,26,,,,,
984,,,,,,,,52,,,,,67,,,,,,95,61,,,74,,
985,,,,,44,,,,27,,,4,,,10,,,,,14,,,,,
986,,,,,,,,,,53,,63,,,,66,75,,,,,,,81,
987,,,,,73,,,40,,,,,,,54,60,,,,,,,65,,
988,,62,,,,,81,,,,,,,,75,,,,,52,,88,,,
989,,59,37,,,,,32,,,,50,,,,,,52,,,,,,,
990,44,,,,42,19,,,,12,,,,,,,,,,18,,,,,
991,58,,27,,52,,45,,,27,,,,,,,,,,,,,,,
992,,,,89,,88,,,,,,,39,,63,,,,,,,,,,44
993,67,,,,70,,,,,,,,,,40,,,,,40,69,,,,
994,,,,46,67,,,,,35,,,,,,,47,,48,,,,,,
995,,,,27,,,23,,24,14,,,,,,1,,,,,,,,,
996,,47,,,,,,,80,,74,,43,,,,,,,41,,,,,
997,27,,0,,,,,0,,,,,,,,,,,11,,,,,19,
998,,,,86,,,,,,72,,,,,94,,,,88,50,,,,,
999,,79,49,,,,,,,,,88,,,,,,95,,,,,58,,
1000,,25,,36,,20,,,,,63,,,,,,,,43,,,,,,
