ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
748,43,38,18,39,60,19,,,,,,25,,,,,,,,17,,,16,42,
749,,,7,,,,,,,,56,6,,,,0,0,,,0,44,40,,14,1
750,72,,21,,60,,,,,29,69,44,,49,37,,,32,46,,,,,,
751,,,3,,27,,,,30,,,0,,,0,9,12,,22,8,,,0,,
752,,,,,,,,29,,45,70,49,,,,,,49,,39,82,,41,63,29
753,94,,,,,100,,69,,69,95,96,,,,,100,100,,,,88,,,44
754,,,,,,,47,,27,20,,,12,28,,18,27,,,10,,,,31,12
755,90,,,71,90,,,,87,60,,,37,85,,,79,,,,90,,,,35
756,,64,41,68,,56,63,42,,,,64,,66,46,,,,65,,,,,,
757,,,,90,89,79,,61,,46,,,,,,,78,,75,,79,89,,,25
758,35,,22,,,22,,,,,,,20,38,,,,,,17,,54,20,53,2
759,55,17,,39,44,23,,,,20,,,8,,,2,,,33,,57,,,,
760,,17,,,39,24,33,5,,,73,,,,25,,,18,,,,,13,53,
761,98,,,100,100,,,,100,,,,48,,,,88,90,96,,92,99,,,
762,69,51,,,68,70,,,,,,,,,53,,67,,59,,77,,,63,22
763,72,47,,53,76,,,,,,,,,,,,,,60,24,83,67,28,70,
764,,,0,,,,34,8,10,,,,,16,,,,18,18,,,39,,26,0
765,,12,,36,,7,,,,,,,,40,18,,,,,9,34,41,11,32,
766,,,,69,,,83,59,74,,96,59,,69,,58,78,,,53,,,,,
767,96,,55,95,,86,80,,76,,,80,,,,,79,,,46,82,,,,
768,,46,,75,,,,45,,37,81,,,72,,45,,,,41,,,34,,26
769,,,,,,,,46,87,74,100,76,,,,63,,,87,50,,91,,,53
770,68,51,,70,,59,61,,,,74,,,66,42,,,65,72,,,,,,
771,,24,12,,37,18,,,40,,,9,0,,,6,30,,,,55,,,,
772,,,,34,,18,,,43,3,62,,,15,15,9,,,,,,46,18,,
773,53,,7,,,,,10,40,,,23,,,23,,12,,35,,61,,,,5
774,57,,,,56,,,,67,,,,,66,,33,,49,,34,79,,35,,34
775,76,,43,,,,72,,,44,,,47,,57,56,,72,,38,,,,,37
776,,,67,,,83,89,,82,,,,,80,80,74,,75,,,,95,,93,
777,,,69,88,,89,,,,,86,89,,,83,,84,,,,85,80,,,49
778,,59,,,,,,44,73,45,,54,,,,50,,54,59,,,64,,76,
779,51,,2,,,,,,,5,52,8,8,,,,12,,24,0,,46,,,
780,75,75,,80,,74,,,,,,,,76,,,58,74,,27,77,,,,19
781,58,,42,56,,42,,,50,,,,,52,,,,,,19,,69,42,66,
782,,42,,,,24,46,,,19,,,,,28,,,37,,22,,56,,49,14
783,62,,,,,,49,28,,27,62,33,18,,,25,,,,17,,,,48,
784,,26,,,,49,,,47,17,,24,23,,41,,50,,44,,,75,,,
785,,11,,,,11,,,,,48,0,0,11,15,,8,,,,,40,10,,
786,76,58,,76,65,,58,,,49,,53,,,,,,67,,,79,69,,,
787,38,22,6,,,,,,,,,,,45,21,12,19,,,0,,,13,33,
788,44,,,44,,,45,,,,62,,,30,25,21,,,,9,,53,,52,
789,,31,,58,55,,,,57,,,41,,,,,,45,,,73,,22,51,21
790,,,,75,,71,87,,,46,,59,,,,50,,,,41,,71,,78,38
791,,33,19,,37,,53,,,,,29,,51,,33,,,,25,61,,16,,
792,,57,,,66,60,57,42,,,,,,76,58,51,,,,,80,,,78,
793,,,,88,,,81,,90,60,,,,,,,78,86,80,44,95,,,81,
794,68,,30,,71,,,,,49,,,35,68,,31,57,,61,29,,,,,
795,98,92,,100,,,86,56,100,,,97,,,,,92,96,,,,,,,34
796,,17,,,,,25,,33,,,0,,,0,,11,0,,,,40,7,,0
797,96,,,,,,,,86,,,86,48,90,71,,81,,,64,,100,,,55
798,100,98,49,,91,,,,82,,,94,,83,82,66,83,,,,,,,,
799,,35,,47,,,,,54,,,22,,37,,33,,27,,20,59,,,51,
800,,99,,,,88,93,68,,61,,87,,97,,,,91,,,100,,,94,
801,76,36,28,48,,,,,,,73,,,63,,,,,51,37,70,,,,14
802,93,57,,,86,,,,92,,,71,,,,,,83,,,90,95,54,,44
803,62,,,,,,58,,,,,,20,46,49,30,57,,68,,80,71,,,
804,,10,,,31,,28,,,,,16,,26,11,,18,,,8,,,,29,15
805,,16,6,15,,0,,,,,60,,,,,,,31,17,0,,47,3,,
806,,73,52,,83,,,61,94,,,,,85,,44,,71,,,,83,75,,
807,,45,29,,,51,65,31,52,,,,,55,,43,,,,,,62,,65,
808,60,33,11,,,,28,,47,,,,23,41,,23,,,,,,52,,47,
809,,55,,,,44,,51,,,68,53,,,42,,,,52,,,,44,62,39
810,,9,16,,,22,,,,10,47,,,24,9,,,,18,0,,,,,0
811,,,,,70,,65,,71,,,,,,,58,,58,,43,89,68,59,77,
812,66,,47,75,,,,37,,,,,,,,40,,63,65,30,,,45,,29
813,,48,,,,44,,47,,30,83,38,,,,46,51,,,,,,,64,17
814,53,46,19,,,,59,,65,,,51,,,,,,56,48,,,,40,,20
815,49,,17,,,,29,9,,,48,25,25,,,,35,,,,,54,,30,
816,,21,33,,,46,40,,44,,60,32,,,30,,,33,,,,61,,,
817,,,67,100,90,95,,,,,,,44,99,,,96,99,91,,,,65,,
818,28,12,,,,,,8,42,,,7,,,0,,2,,,,33,41,,29,
819,94,75,,96,,,,,87,,,69,,,,64,,95,83,,87,,,,30
820,,,41,,,,72,,80,37,,,,73,,54,53,,74,,,77,,82,
821,85,79,65,,100,,,59,,63,,,,,,,,84,,,100,,,89,50
822,,2,8,22,,,,,30,,,7,,,5,1,0,,,,,,0,,7
823,50,,,35,,,34,,,,,13,0,,8,21,,24,,7,51,,,,
824,,,,46,41,19,49,,,,58,,20,,,,17,34,,,,,25,,23
825,,80,58,,,80,,44,,50,,,57,85,84,,,,,36,97,,,,
826,23,,16,16,,18,,,,,61,,,,,8,,10,18,,,38,,,7
827,,,,45,,44,,,,22,61,,,,42,30,45,,45,21,,,,64,
828,49,30,26,47,,46,,18,55,,,36,,,,,,,,31,,,,47,
829,,41,21,,58,,57,31,46,,,31,,,,,46,,,,72,,36,,
830,36,5,,34,,,,11,28,,,19,12,,6,,4,,,4,,,,,
831,,23,,,25,21,,,,,,,,29,10,,17,14,,8,42,,,46,
832,75,48,44,,69,65,,44,,,,54,,,,45,,,,,,,,60,27
833,62,48,,63,,,,,,,79,52,,,,,,53,,,68,80,,71,30
834,,22,,44,,47,39,,,,,26,9,,,21,44,,53,22,,,,,
835,16,0,,,11,0,14,,,0,,12,,,,,,0,,,,51,,27,
836,73,77,50,,90,,,,,,84,,,,,65,83,84,,,83,,,,46
837,77,,,,85,,,43,71,54,,,,88,,40,,87,,,81,,,79,
838,,,66,,93,94,,54,,,,,56,92,86,,100,,,,100,,,91,
839,,46,,,,,,,,35,68,49,41,,39,,53,,73,,,,,72,42
840,83,62,51,82,,,,,,61,77,,,69,,64,65,,,,,,51,,
841,,93,67,,88,,78,,83,,,90,40,,,,,,94,,,100,70,,
842,100,,,,100,,,,,68,100,,47,100,,,100,,,59,100,,,,46
843,,35,,,,36,41,,,28,55,,7,,24,20,,34,32,,,,,,
844,,49,43,,,,,40,70,44,,63,46,,,40,61,,,,66,,,,
845,43,,,37,45,,,,,24,,,16,,27,,,21,,,52,,,25,14
846,76,,43,58,70,,,,,,,55,,,44,27,50,,,,,75,33,,
847,,,35,,,54,60,42,,42,,,40,,57,36,,,,,78,,,74,
848,,,,67,,,,52,60,31,68,,,,,39,,43,,29,,80,35,,
849,55,,,,77,,,,,36,,,32,,38,,,49,65,,76,,44,74,
850,,,,,,,63,28,59,32,77,52,,71,50,,,,,37,,,,,27
851,,,,,84,,,,,40,90,71,,91,,64,87,,78,,,94,,90,
852,,34,,,,,40,26,,,61,36,,49,,31,38,,52,,,,,65,
853,,,,30,33,24,32,20,,,52,,11,36,,24,3,,,,,,,,
854,36,3,6,38,31,,,,,,,0,,,,0,0,,14,,,49,,,
855,,,46,,88,77,79,56,,50,,65,34,,,,,,,42,,,,82,
856,61,,35,,,42,69,,,,63,48,,58,,32,,,,26,,,,59,
857,25,,0,,34,,30,,,14,,5,7,,,,14,,29,,,62,,,
858,100,100,,100,100,,,81,100,,98,,65,,,,,,,,100,,,100,
859,,,8,,,,,2,,4,40,,6,,6,,,11,11,0,,62,,,
860,,95,53,,95,,,59,,,,,68,90,,88,,,,44,99,,,,38
861,90,,51,,,70,,62,91,,79,,,,52,58,,,,,,76,66,,
862,84,,,,,,,49,,55,79,,,79,,44,59,66,,,76,,,,32
863,,36,15,47,,,34,,44,28,,,,,29,27,,,,15,,,,,17
864,,,23,,50,,27,16,54,,,,8,,,,17,,36,,,57,5,,
865,,,57,,94,97,,,,,97,,52,,72,,,85,,,85,,71,,49
866,,82,,73,90,,88,,,45,,,,84,,51,68,73,,,,,,,43
867,60,50,,,,,,33,56,,,,23,,,,63,,64,34,,,44,,19
868,87,69,39,78,82,67,,,65,,,,,,,47,,,70,31,,,,,
869,64,49,37,,58,,,,44,,,,,,,40,51,,,21,65,,,,21
870,,55,,64,,54,,,,33,84,60,30,,,,,,68,,71,,,,24
871,,25,25,55,56,,,,41,,,32,,44,,,,,,27,53,,,37,
872,,15,4,,,12,,6,,,,,,,1,2,,,16,0,,,0,27,
873,,,,,,48,,,65,,,,,54,,35,53,59,,,75,62,,70,26
874,23,16,,,,,48,,31,,57,,,24,,,,4,,,,44,12,,9
875,,,,,71,,62,,,,,,20,59,50,39,57,,,37,,,50,,29
876,,,,42,47,,,,,8,55,18,,35,,20,15,23,,,,56,,,
877,61,,31,,62,,,,,,,34,19,53,31,,,41,,,76,,,61,
878,53,,,,,,36,,46,,62,,,37,35,,34,,,,,73,27,,14
879,,,56,,81,,,41,,,,,36,,61,,76,,,46,,90,71,84,
880,,79,,,,91,,54,,62,,71,,88,62,54,,,,,100,,,,52
881,,,60,,,,,58,,44,88,73,,,,,88,,81,49,92,84,,,
882,,44,,64,,40,,,,,65,,,53,32,,,,43,23,71,58,,,
883,,,53,93,92,,85,,,68,88,,43,,,,73,,,,,,63,,29
884,,,24,,61,,45,,64,32,,,,,35,,48,45,,,,65,,62,
885,,93,,,,97,93,,,67,,,58,,84,,97,,,,,,74,97,46
886,,57,,76,56,52,64,35,64,,,,,,,,,61,,26,,,,,24
887,,60,38,,,64,,53,,,91,,,,,39,,,74,46,69,,53,,
888,,,38,92,,,,58,93,62,,,,,,,75,68,90,,83,,,,36
889,,88,68,,94,,91,,,,87,,,98,76,,,85,100,,,94,,,
890,,16,,,,,,18,,,45,11,,30,,,15,,32,,36,,,31,18
891,,,32,,,,43,36,60,,71,53,,,38,,,,49,,,70,,,10
892,70,,43,65,,49,58,37,,45,,54,,65,,45,,,,,,,,,
893,,,19,35,31,,,9,31,,46,,,,23,,,,48,,,39,,36,
894,,,38,74,,,,,,49,74,,,64,,,66,,,32,84,83,,82,
895,,,63,75,82,87,,,,53,,,42,,70,,,88,73,,,86,,,
896,,,54,,,85,96,,,,,98,,,,61,,,89,,89,,73,95,51
897,,6,,,,,,,,6,61,0,0,28,,0,,2,6,0,,,,,
898,,88,,,95,,,,,58,,,,88,61,,88,,100,,,,67,91,38
899,82,,48,98,,,82,,84,,87,,58,77,75,,,,85,,,,,,
900,,,,,,76,,,,,79,65,33,,59,45,76,,81,35,,,43,,
901,,,,84,83,,,,97,,93,,,96,89,66,83,,,54,,,72,,
902,69,67,48,70,,,,44,79,46,,73,,,,49,63,,,,,,,,
903,,52,22,42,,,,36,,,,44,16,,42,37,43,,40,,,,,,
904,,38,30,54,,44,,25,,,,44,30,,,41,51,42,,,,,,,
905,,,,,,41,73,,,,,,,63,51,46,,59,,,67,71,36,64,
906,,72,,76,,57,66,62,88,,,,56,71,,,,72,,30,,,,,
907,,81,,,,,,,,68,87,68,,,,72,83,98,87,47,,,,,30
908,90,,,96,99,,,,90,69,100,,,,,,,,,,89,90,77,100,
909,,47,46,,,,,41,,,74,69,,57,56,,60,,,34,,,,,22
910,,,,86,89,83,99,,,69,,,,87,,80,,,,63,,,74,,30
911,,,,45,,,,,,29,47,,12,,39,,,38,,8,,69,22,,24
912,50,,,,,29,,24,44,,,23,,,,,,34,,18,,61,,35,3
913,,,,39,41,,51,20,49,18,,,,,24,,,,47,,60,,,47,
914,,,,,,,21,0,,7,57,9,0,16,,,15,,,0,,,9,,
915,,,,,,17,,18,27,,,,6,,,,15,,,6,46,,26,28,19
916,85,63,50,,,83,,57,88,58,86,,59,,60,,,,,,,,,,
917,,,,,44,,,,,20,,26,6,,14,,28,,,,46,,16,35,6
918,,67,,,99,,,,99,68,,,53,91,,60,,,,,100,100,58,,
919,63,,,,,,45,13,,19,,,27,,43,,,35,,,60,59,26,,
920,,,,,68,,59,46,,30,,,23,,36,40,,,,24,,,37,48,
921,,60,,,,,,27,,40,,,,59,,,53,61,,,66,74,36,,29
922,74,73,,90,,,,,74,53,98,,56,,,65,,,,31,82,,,,
923,,10,,,29,,39,,,0,,17,,38,,,0,,,,,43,5,32,
924,,10,,28,43,,36,,49,,,27,,,,,,11,,15,43,,,51,
925,95,,54,,,,,,97,,,79,59,,,,97,,,63,,89,68,,47
926,,85,,,,,76,,74,62,,,44,71,,53,,,86,,93,,,,41
927,,29,,40,,31,,8,,,67,,8,,,,,,37,15,,55,28,,
928,95,,,89,,,,75,,,,86,,,,,77,86,,,98,,61,96,39
929,99,100,80,98,,92,,,,63,,,,,,,90,,100,,,,60,97,
930,,,,35,,16,31,11,,13,,,,31,,2,,,20,,61,,,44,
931,65,46,,,,61,53,,,,,,,46,,51,,50,51,29,70,,,,
932,,16,,37,49,,,,25,,,,,,11,,,,22,,,45,10,51,13
933,,76,,100,96,,85,,,55,100,86,,,,,96,,,,,,,92,56
934,,,,,29,0,,,6,6,,,10,,,,,3,,0,,44,1,14,
935,,,,31,,,21,,35,11,,,0,30,,,2,,6,0,,34,,,
936,71,30,25,,54,53,,40,57,35,72,,,,49,,,,,,,,,,
937,100,89,71,,,,,,,,100,,,100,73,,88,95,,69,96,,,,
938,41,,,25,,,,0,,,52,,0,32,,5,5,,,,,52,,32,
939,,,,88,76,78,,,77,,94,76,,,54,,,80,,,,86,53,,
940,,,,,94,,98,80,,,91,,,,,,,85,95,,96,92,78,98,
941,47,,13,,62,,37,,47,,66,17,,,,,,26,47,,,,29,,
942,,,,,98,,82,,98,68,,75,49,,82,,,,94,40,,,,,43
943,88,,,94,,81,83,61,,72,,,,,66,64,96,95,,,,,,,
944,38,,2,32,,,,17,,,47,,,,7,,17,,19,8,,44,,,
945,25,,,20,12,,,,,,37,,7,,,12,,,10,0,,,13,29,
946,66,,,,77,,,,,34,,,28,47,,29,53,55,,,,79,,66,
947,88,,,,,,,74,98,,96,,,88,,,100,,,47,100,,83,,51
948,73,,,,70,,,47,71,,,50,,,65,,,66,,,,81,,62,37
949,74,69,48,,,,,32,,,86,,,,,,55,,75,31,,,,71,29
950,,,,,32,16,,,,0,51,,12,,14,,8,,25,,,36,,21,
951,,40,,47,,,49,,,10,,30,,,24,31,,,50,,55,53,,,
952,,30,,68,,,53,,73,30,,47,,44,,,,51,,,,,,56,31
953,,,,,,,24,20,50,13,,21,,35,,,24,,27,,,,16,32,
954,42,30,17,39,,,35,22,59,,,,,,,23,,,,,,64,,45,
955,90,,,,82,86,77,50,,49,84,,,,,,,,,42,,,60,,33
956,,20,,44,,,43,15,,,,,,,10,,,,,10,,67,13,35,6
957,64,49,,,,59,,,76,37,,,33,,46,,53,,,39,,,,62,
958,,,,,,40,,39,70,25,,,,51,,,,,,22,74,,33,68,22
959,,,4,,30,21,,,,,,0,0,,,15,10,,,0,,41,,,5
960,,66,,,,47,65,45,,,,62,,61,44,46,,,,,,71,,,39
961,89,,,70,,,81,64,,49,,56,,,73,,,,,32,,,41,89,
962,,,,98,,89,,,,,,78,,,77,,82,,80,51,89,88,,96,
963,,,22,43,59,,55,,,,,,22,,,24,,,56,27,59,,,,27
964,,54,,,,72,64,,72,,,62,43,,42,,66,,,,,,,61,38
965,85,74,,,88,90,,52,,,92,,,,,,,87,,,,85,,90,41
966,100,,61,,,,,,,80,90,99,,,,58,80,,,40,92,,,,54
967,,,,,75,84,,52,,45,,,48,75,,,,,,,88,84,,84,36
968,,7,,,,,11,,,3,37,,,,,15,,,0,0,50,30,,37,
969,78,59,,,,,66,,,38,,69,,72,,,72,,,,,,54,80,36
970,79,,55,,,,,,,60,,,,,58,60,78,78,,,,78,56,,43
971,,8,,18,27,,34,2,,,,8,,24,,1,,,,,,,6,32,
972,35,,,,,,,,,,59,,18,,9,5,11,7,,,38,,15,,11
973,,,30,43,,,,31,59,21,,,,45,19,,,45,,8,,,,55,
974,,,,44,,,26,19,29,9,,,,44,9,,,20,,,,,9,,19
975,,,2,26,,,,11,,,58,15,,,,3,,8,24,,44,,,28,
976,,64,,62,,72,,57,,,,,,,,,,,,45,82,82,47,70,28
977,,,,,78,,,50,,52,70,,,82,,,63,58,65,,,85,,79,
978,91,79,70,,,,100,,,,,,52,99,,,94,93,100,,93,,,,
979,,,7,,,,43,,,24,61,32,4,,,,33,,37,6,,48,,,
980,,30,22,,48,38,60,,,,68,,29,,38,,,,,11,,,36,,
981,,,2,34,21,,,,,0,39,,,,,3,16,,27,0,,,0,,
982,51,,,46,48,,,,55,35,,32,,,43,28,48,,,,,,,60,
983,,,16,,,25,,20,,,,29,12,,,,35,39,42,,57,,,61,
984,,,,,83,,84,,,67,,80,67,,73,,84,,95,,,,,95,43
985,,,8,,,3,,0,,,47,4,,,10,9,,18,18,,,35,,,
986,83,,,70,75,,,,74,,,63,,77,64,66,,,,37,90,,,,
987,,75,,,73,66,68,40,,53,,,,,,60,78,,,,,82,,84,
988,73,,,85,,,,60,,,,,51,78,,,82,,79,52,,88,,77,
989,,,37,58,69,48,,,,42,,,,50,,30,,,,38,,75,,65,
990,44,25,2,42,,,26,17,,12,,,,17,,,,26,,,45,,,,
991,,35,27,66,,,,31,,27,,,,,38,32,,46,,,65,71,,,
992,92,,,,80,,86,46,90,,,78,39,,63,,,,,47,84,,,,
993,67,,48,,,,,33,,,74,,39,65,,,,,,40,,,52,74,28
994,,29,31,46,,,,,49,35,,34,,,,,,,,19,,57,,58,11
995,,3,,27,46,,,,,,47,,12,30,,,17,19,,,,48,,,0
996,82,,,,,66,,40,,49,,50,,58,50,29,64,,,,,,,,27
997,,,,,,,24,0,32,,,5,,8,0,,0,,11,,55,,0,,
998,87,97,,,,,,,100,72,,,,,94,,90,,,50,100,100,,100,
999,,79,,,81,,88,,,,100,88,55,98,,,,95,,48,,,58,,
1000,,25,31,,50,,,,,,63,,,49,,24,,40,,,61,,18,,6
