ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
770,,,34,,81,,,,73,,74,,26,,,52,,65,72,,85,,,,
771,,24,12,,37,,,,,,,9,0,,21,,30,22,,,,35,,,
772,,7,,,,,28,,43,,62,,,15,15,,,26,20,,,,,,5
773,,,,29,50,15,48,,,,,,,52,23,,,21,35,,,,,,5
774,57,,30,,,69,,,67,37,,58,,,,,,49,,,,72,,64,
775,,,43,83,74,,,,,44,86,58,47,,,,70,,64,,,,,,
776,91,,,,,83,89,,,,,,,,80,,,75,82,46,,,66,93,
777,98,,,88,,,,,,68,86,89,,77,83,72,,,,51,,,,,
778,,,,68,,,,,,45,73,54,30,,,50,,54,,,68,,42,,
779,,10,,21,,,,,,5,52,,,,17,,,,24,,49,46,,,6
780,,,,80,,74,83,,,61,,,38,,,47,,,75,,77,,,,19
781,,44,,,,,,27,,39,,,,,,35,,,62,19,,69,42,66,
782,60,,18,,,,,,39,19,,26,,,,,43,37,46,,,56,,,
783,62,,,68,46,,,,62,27,,,,51,31,,,,40,,,,,,21
784,45,,19,47,63,,,,,,,,23,37,41,,,,,25,,75,,,
785,,11,13,,,11,,,27,4,48,,,11,,,,,,4,,40,,,
786,,58,,,65,,58,,,,,53,29,,,41,,,,25,,69,,,36
787,,22,6,,,11,40,,,,,12,16,,,12,,,18,,,,,,0
788,44,,,,,37,45,,,,,,3,30,25,,,25,,,42,,15,,
789,,,,,,42,45,,57,,,41,,48,33,,43,,56,,,73,,,
790,70,,,75,,,87,,,,,59,,,60,,,72,,41,,,,78,38
791,,,,,37,39,53,,,,,29,10,,35,,,,,,,62,16,57,
792,,,38,84,66,,57,,,36,,,,,,,68,,76,,80,91,,,
793,,62,,88,82,,81,61,,,,,55,,,75,,,,,95,77,,,
794,,,30,,,55,,,,,70,53,,,,31,,,,29,64,,,71,34
795,98,,,100,,,,,,61,99,97,,99,,,92,,,,,,70,,34
796,16,,8,,,,25,,33,,,0,,,0,,,0,,0,,,,,0
797,,89,,,,78,,,,,,,,,,,81,84,91,64,92,,68,,55
798,100,,,,,83,,,82,60,,94,45,83,,,,,,,92,,,,49
799,,35,,,,,,,,,,,28,,,33,,27,,,59,52,29,51,19
800,,,70,95,,,,,,61,100,87,58,,,,100,91,,,100,,,,
801,,36,,,,,58,,,,73,50,,63,28,,,,51,,,,52,47,
802,,,,75,86,72,,,,,90,,,,,41,,,,44,90,95,,,44
803,,,28,59,,45,58,,,,,40,20,46,,30,,,,,,71,,,
804,,,,,31,,,9,33,19,46,,,,11,,,24,,,60,,,29,
805,,16,,,,0,,3,,,,4,0,,4,,16,31,,,35,,,,
806,,,52,,,,,61,,,,75,,,,44,73,,76,,,83,,91,45
807,,45,,,56,,,,,33,,,27,55,,43,,54,,16,,62,,,
808,60,,,,57,,28,,,,,16,,,20,23,,,,14,,,10,47,
809,,,,,70,,76,,52,,,,30,,,,,,,34,78,69,44,,39
810,43,,16,,,22,21,8,,,47,,,24,9,,,,,,,,,,0
811,,,,78,,,,,,46,,,,,,,58,58,63,43,,,59,77,33
812,,,,,78,51,,,,35,,,,,53,,,,65,30,,71,,65,29
813,67,48,20,,,,56,,,,,,39,56,54,,,,51,28,,,,,
814,,,19,,61,,,32,,,,51,,,52,,,56,48,23,64,,,,
815,49,12,,53,,,29,,,18,,,25,25,,,,,38,,,54,,,
816,,21,,,,,40,,44,,,,13,,,22,45,33,54,,70,,,,
817,100,88,,,,95,,,,,,79,44,99,,74,,,,,,100,,,58
818,,12,,38,22,0,,,42,,,,0,,0,9,,6,,,,,,,
819,94,75,,,,,,62,,65,94,,,,,,84,,83,,,,69,82,
820,,70,,,77,68,,,,,,,,73,,,,65,74,,,,47,82,24
821,,79,,,,79,84,,,,,97,,,83,65,,,91,,100,100,,,
822,29,2,,,,,,,,,,,,,5,,,10,,12,,48,0,33,7
823,,,,,43,,,,43,4,62,,,,,21,0,24,,,51,,,45,
824,56,31,,46,41,,,23,,,58,,,,,,,34,,19,62,,,,
825,89,,,,,,,,,,90,85,57,,,65,,76,80,,,,71,,45
826,23,,,16,,,27,,39,,,,,,,,20,10,,,,,14,33,7
827,53,,,,52,,,,,22,61,,29,,,,,,45,,,73,22,,17
828,,30,,,60,,55,18,,,,36,16,45,,26,,,,,,57,,,
829,65,,21,,,,,31,,35,64,,,,36,,46,,,,72,56,,,
830,,,,,,18,18,,28,10,,,12,,6,,,7,,4,,,7,,
831,34,23,10,,,,23,,,5,,,,,10,,,,18,,42,44,,,
832,,,44,,69,,63,44,,,,,37,,,45,,58,,,,65,,,27
833,62,,,,,,48,33,,,79,,,60,36,,45,,,,68,,,,30
834,,,,44,65,47,,,,29,,,9,,,21,,35,,22,,,,55,
835,,,,8,,,14,0,,,,,5,35,12,6,10,,,0,,,,,
836,,77,,,90,,,,77,,,,,,,,,84,75,,83,,55,85,46
837,,,,74,,80,89,43,,,93,,33,,,,74,,,,,,,79,37
838,,,,,,94,99,54,90,,,,56,92,,,,92,85,,,,,,46
839,,,,,,,,,,,68,49,41,,39,30,53,,73,,,63,,72,
840,,62,,,,,,,86,,77,58,,69,,,,65,,,,86,51,70,
841,,93,,,88,,78,,,,,90,,97,,65,98,,,,95,,,92,
842,100,,,,,,,,,68,,91,47,100,,,100,,,,100,,74,91,
843,,,25,36,53,36,,,,,,,,32,,,,34,32,26,,,15,,
844,64,49,,,,61,,,,,,63,,,,,,61,,29,66,,,69,31
845,43,16,,,,11,44,,35,,,,16,,,12,,,33,,,56,,,
846,76,45,,58,,59,,42,,,71,,,59,,,,59,,,,,,,33
847,,,,,65,,60,,72,42,79,,,,,36,,48,,,78,79,,,
848,,,,,59,,58,,,31,68,,,68,,,52,,60,,73,80,,,
849,55,,,60,77,,,41,,,,,32,,,43,,,65,,,80,,,18
850,,,41,,,56,,,59,,,,,,,44,,,,37,84,,44,52,27
851,94,75,,85,,,,46,81,,90,,,,,,87,70,,,,,,,32
852,,,,,55,,40,,,21,61,36,16,,,,,33,,,,,25,,10
853,40,,20,30,,,32,,19,,52,,,,18,,,10,,,,46,,,
854,,,,,,,20,,,2,49,,0,,0,,,,,,56,49,6,17,
855,78,,,86,,77,,,79,,,65,34,66,65,39,,,,,,,,,
856,,51,,,54,,,30,,,63,48,,58,,,,37,,,,77,31,,
857,,,,,34,0,,,,14,46,,7,,,,14,,,1,,62,,32,
858,100,,,,100,,,,100,,,78,,,81,,,,100,60,100,90,,,
859,21,,,31,40,,,,29,,40,14,,,,,,,,,59,62,,27,
860,,95,,,95,,92,59,,,,83,,90,,,86,,100,,99,,,,
861,,,,89,79,,,,,,79,,39,,,,81,78,73,42,,,,,34
862,,,,,,,,,,,79,68,47,,54,44,,66,67,,,,51,,32
863,51,36,,,51,,,,,,,,29,25,29,,18,,,,59,64,,,
864,31,,23,29,,24,,16,,,,,,,,,,,36,10,,57,,48,
865,,,57,88,94,97,,,100,,,78,,,72,68,,,,,,93,,,
866,81,82,,,90,81,,58,87,,,,,,,,68,73,,,,,,,43
867,60,50,,66,,,,,,,65,,,47,,,,49,,,,63,,50,19
868,87,,39,,82,67,,,,,,,32,,,,,,70,31,,77,,,46
869,64,,,,58,41,,39,44,,,,,,39,,,,,,65,71,,,21
870,,,46,,,54,64,36,,,,,,60,,45,69,,,,71,76,,,
871,,,25,55,,,,,41,,70,,,,30,,,41,31,27,53,,,,
872,,,,,,12,,6,,,,,5,25,1,,,,16,0,,47,0,,
873,,,,60,,48,,30,,,,,,,38,,53,59,57,31,,62,,,
874,,,16,,,,,11,31,,57,,9,,0,5,,,,,,44,,27,
875,,,,,,45,62,,,31,,,,,,,57,,48,37,,73,50,61,
876,52,11,9,42,47,,,,,8,,,,35,,,,,32,,,,10,,
877,,,,,,,67,36,,,,,,53,31,25,,,56,,76,,,61,18
878,,,,,,24,36,,,,62,,22,37,,,34,38,,15,,,,43,
879,73,55,,70,,,,,,,,70,,85,61,,,,86,,77,,,,45
880,,79,52,86,,,,,,,,,,,62,,91,,84,53,,,,97,52
881,,91,60,,80,,,58,82,,,,33,78,67,,,,,,92,,,,
882,,,,,,40,,,,,65,,26,53,,,41,,,23,71,58,37,,
883,82,,,,,75,,,,,88,82,,88,64,,,,,,84,97,,94,
884,54,,24,46,,37,,,64,,,,,,,,48,,,,,,18,62,25
885,92,,,100,,,93,,,,,95,,,84,60,,,,,94,,74,97,
886,,,,,56,,,,64,,69,,25,,43,,53,,,,62,80,,,24
887,64,,,,,,,,,45,,55,33,77,49,,,,74,,,,53,81,
888,91,,,92,,,,,93,62,,74,,,74,,75,,90,,,,,76,
889,,88,,84,,87,91,60,100,,87,,42,,,,,,,,,,70,,
890,55,,,19,,,,18,,9,,11,,30,12,,,,,17,,,10,,
891,,,32,58,,,43,36,,,71,,,,,,32,41,,31,,,36,,
892,,44,,65,58,49,,,68,,,,,65,,,66,55,62,,,,,,
893,,,,35,,24,,,,,,,20,41,,,,16,48,11,,,14,,8
894,,70,38,74,,59,,,,,74,60,39,,,,,,,,,,,82,25
895,,65,,,82,,76,,,,83,78,42,,,,,88,,,96,,,,31
896,96,,54,91,88,,,53,88,60,,,,,84,,90,,,,,,,,
897,,,,28,,,,,19,6,,,0,28,,,5,,,0,,52,,,6
898,,,,87,95,,98,,,,98,,,,61,,,87,100,45,,,,91,
899,,78,,,85,,,67,84,,,,58,77,,60,,78,,,,,,,31
900,85,66,,,,76,,,67,54,,65,33,,,,76,,,,,,,,39
901,92,,69,,,,,50,,,,,,96,,,83,,,54,100,,72,,49
902,,67,,70,,68,,44,,46,91,,,,44,49,,,,,,,63,,
903,55,,,42,,,,36,53,,,,,,,,43,,40,29,60,,22,,
904,,,,,,44,52,,54,,,,,63,,41,,,59,17,,55,,57,
905,68,,27,,,41,,,,37,,,,,,,62,59,54,38,,,,64,
906,71,,,,,,66,,,58,,,,71,,41,,,,30,82,86,46,,
907,,,,82,93,91,,71,83,68,,68,,89,,,,,,47,,,,,
908,90,,70,,,,100,,,,100,80,,,,,,,,47,89,,77,,62
909,,47,46,,62,,,41,,,,,,,,39,60,62,,34,,,,66,
910,92,,,,,,,55,,69,,93,,,,,,97,,63,,87,74,92,
911,,,,45,50,,,,52,29,47,,,42,,,,38,,,,69,,,24
912,,19,,44,52,29,,24,,26,,,,,31,14,,,,,,,23,,
913,59,,15,39,,,51,20,,,,,,,24,19,24,19,,,,,,,
914,,6,,,,4,21,0,30,,,,,16,,,,,15,,47,58,,,
915,,,,,34,17,,,,8,47,27,6,34,,,15,,,,,40,,,
916,85,,,,,83,92,,,,86,,,85,,,,,,41,,76,49,,38
917,39,20,,,,25,,,,20,,,,,14,,,23,,8,,46,,,6
918,,,,95,99,,,,,,92,,,91,,,,88,94,57,100,,,96,
919,63,41,,,41,,,13,,19,,,27,,43,17,,,,,60,,,,
920,72,,37,,,50,,,,30,,,23,,36,,,,53,,,,37,,16
921,,,36,65,,,,,55,,,,21,59,,,,,65,35,,,36,67,
922,74,,,90,90,,,69,,53,98,,56,87,,,80,,,,,,,,
923,,10,,16,,,39,13,,0,44,,0,,,5,,,,,43,,,,
924,,10,,,43,,36,,49,,38,27,,,,,25,,,,,,,51,19
925,95,,54,,,,83,,97,53,98,,59,,,,,85,,63,,,,,
926,,85,66,76,,69,,,,62,,,44,,,,73,,86,,,,58,,
927,,,,40,44,,36,,,,,,,,27,23,,18,,,59,,,36,5
928,,,49,,,,,75,,,,86,47,,,47,,,92,60,,,,96,39
929,99,100,80,98,,,,62,,,,,,,,,90,,100,54,,,,,45
930,52,8,,,28,16,,,,,,5,,,,,19,,20,,,,,44,7
931,,,,,,61,,,,,,,,46,41,,,50,51,,70,,36,65,19
932,52,,,,49,,,,25,,,,,,,,17,,22,,,45,10,51,13
933,92,76,,,,,85,,100,,,,64,91,,,,96,,,84,,,92,
934,,4,0,10,,,,,,,,,10,,,7,,3,12,0,,44,,,
935,23,,,,,,,0,,,,,,,,0,2,,6,,26,34,3,20,
936,71,30,,,,53,49,,,,,,,47,,,40,41,45,,,68,,,
937,,89,,100,100,,,73,,,100,,70,,,67,,,,,96,,68,,
938,41,,,,39,2,18,,,,,0,,,,,5,4,,0,,,7,,
939,81,,,88,,,,,,56,,,42,,54,51,,,72,,,,53,73,
940,,,69,,94,,,,,,,70,57,97,,81,90,,95,,,,,,60
941,,,13,32,,,37,,,,,,,56,,15,,26,,,57,,,34,11
942,,,,92,98,,,,,,,,,93,,,77,84,94,40,,96,,,43
943,,,63,,,,83,,92,72,,,,,66,,,95,,46,,88,,,45
944,38,,,,,0,23,17,23,,,,,,,11,,,,8,,,21,,13
945,,,0,,12,,,2,,,,,7,,0,12,,,,0,,45,,,8
946,,,28,,77,,,28,,,,,28,,33,,53,55,59,,,79,,,
947,,92,,,,,96,,98,,96,,,88,,,,,98,47,,,,100,51
948,,66,,,70,,75,,,,79,,38,,,,50,,,25,85,,,,37
949,74,,,60,,,,,69,59,,61,,,,51,,,,31,,79,,71,
950,,15,,,32,,26,,,0,,,,21,,,8,,,,,36,0,21,
951,,40,,,45,40,,23,,10,,,,,24,,40,27,,,,,,,10
952,68,,,,,,,41,,30,74,,,44,38,,46,,,,66,,,,31
953,,,,,52,16,,,,,59,,24,,14,16,24,18,27,,,,,,
954,,30,,,,39,35,,,,53,,22,,,,22,,,11,,64,34,,
955,,,60,,82,,77,50,92,,84,,,,,59,,,,42,82,,,,
956,,20,14,44,,12,,,,,,,,,,,17,26,,,59,,13,,6
957,,49,40,,69,,,32,,37,,,,,,,,,66,39,66,,,62,
958,55,,24,,,,,,70,25,76,,,,,34,49,,,,,62,33,,
959,27,,4,,,,,8,,,,0,0,19,0,,,,,0,,,5,,
960,,,,,,,,45,,,,62,37,,,46,,58,63,,86,,40,72,
961,,63,,70,69,,,64,67,,,,,,73,47,60,,,,,,,,34
962,,,61,98,,,,49,,72,,78,57,,77,,,89,80,,,,,,
963,67,37,,43,,,55,,,,,,22,44,24,,,,,27,,,,66,
964,64,,,,74,,64,,,,89,62,,,42,,,64,62,,,,47,,
965,,,,,88,90,74,,,,,74,,,84,,,87,78,,,,,90,41
966,,,,,,,,64,,80,90,99,44,,90,,80,,,40,,,,,54
967,,69,,70,,,83,52,,45,,,,,66,,79,71,,43,,,,,
968,,,10,23,,,11,,,,,,,15,15,,,19,,,50,,,37,11
969,78,59,37,,81,57,,,,,92,,43,,,,72,62,,,,,,,
970,,,55,,,76,,,,,,74,,,,60,78,,,41,91,,,82,43
971,33,,0,,,9,,2,,,,8,,,,1,,,,0,,,6,32,
972,35,,5,,55,,39,,,10,,,,30,,5,,,15,,38,,,,
973,62,,,,48,,,31,,21,,,21,,19,,42,,40,,48,,,,
974,48,,,44,,,26,,,,,17,15,44,9,,23,,,,,,,,19
975,,,2,,,14,,,29,13,,,,22,,,,8,24,0,,,,28,
976,74,64,,,,,,57,,,,,,79,48,,61,,,,82,,47,,28
977,,,41,,,65,79,,,52,70,,,,,,63,58,,41,,,,,34
978,,,,,,85,100,,91,63,,,52,99,,,,93,,,,87,,,40
979,,,,,,31,,,45,,61,32,,,,,,28,37,6,,,24,,12
980,57,,22,,,38,,,60,13,68,39,,,,,,,,,45,,,,20
981,,,,34,21,,,,,,39,13,,,9,3,,,,,,,0,11,2
982,51,28,15,,,,45,,,,,,,,43,,,34,46,,,,36,60,
983,,,,,,,,,56,,,,,47,21,,35,39,,,57,52,,61,24
984,,,62,,,,84,,,67,,80,,94,,70,84,92,,,,,,,43
985,38,,,27,,3,28,,,,,,,,,,,18,,14,40,35,,,0
986,83,,60,,,75,,60,,,80,,36,,,66,75,75,,,,,,,
987,,,35,,73,66,,,,,,,,,54,60,,,,27,,,65,84,30
988,73,62,,85,,68,,,,54,,,,,,,,,,52,89,,42,,31
989,,59,,,,,68,,,,,50,,,,30,,,67,38,60,75,31,,
990,44,,,,42,,26,17,,,,,,17,,7,18,,33,,,,,38,
991,58,,,66,52,43,45,,,,63,,,57,,,,46,,21,,,,,
992,92,,,,,88,86,,90,58,,,,,63,,72,,,47,,,,,44
993,67,49,,65,70,,63,,59,,,,,,40,,53,,,,69,,,,
994,,29,,,67,40,,,,,,,,44,,21,,53,48,,,57,41,,
995,34,,3,,,16,,,,,,,12,,18,,17,,,,,48,8,,0
996,82,47,,75,71,66,,40,80,,,,,58,50,,,,,,,,,,
997,,2,,28,,0,24,,,,,5,,,,,0,,11,0,,,0,,
998,87,,,,,,,73,100,72,100,,,100,94,78,,,,,,100,,,
999,86,,,,81,,,65,,59,100,88,,,,,84,,91,,,84,,,
1000,58,,31,,50,,,24,41,,,,28,49,36,,,,,,,,,,6
