ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
893,,,,58,,,2,,21,,,,,,,,,,,,,7,,,
894,,,,98,,,,,,27,,,,,,,,,,,,,,31,59
895,82,,,,,,,,,,,67,,,,,,,,93,,,91,,
896,,57,,,,,,,,,,,81,,,,,100,,,,,,,100
897,,,,,29,0,,,,,,,,,,,6,,9,,,,,,
898,,,,,,,,,,,,,,,,,86,61,,,39,,95,,
899,45,,,,,,,100,,38,,,,,,,,,,,38,,,,
900,,54,,,,1,,,64,30,,,,,,,,,,,,,,,
901,,,,,,,,,,,,,,30,,,,,25,,,,100,,98
902,,,,,,,22,,,,41,,,,,,,,,,,,,13,79
903,,10,81,81,,,,,,,,,,,,,30,,,,,,,,
904,,,,,,,,,,,,,,,,,32,29,,,,,56,9,
905,63,,,,,,,,,,11,,74,,,71,,,,,,,,,
906,,,,78,,,,,,,,,,,87,,67,,,,,,73,,
907,,84,,,,,,,,,44,,,,,,,,,,37,,,36,
908,98,38,,91,100,,,,,,,,,,,,,,,,,,,,
909,,,,,,,,60,,,,,,4,,,,,,28,,,78,,
910,,,100,,100,,,,,,,100,,,,,,,,,,,,40,
911,,41,92,,,,,,,,,34,,,,71,,,,,,,,,
912,,,,,,,5,,,,,26,,,,,,,,12,,,,,46
913,,,,41,,8,,,,25,,,,,,,,,,,18,,,,
914,,,,,67,,,,,,,,,1,,,,,,,,12,,0,
915,,2,,,,,,,,,,33,24,13,,,,,,,,,,,
916,,26,,,65,,,,,,27,,,,,,,28,,,,,,,
917,,,,,,,,,4,,,,,,,34,,,,,1,,,,12
918,,33,,,,,,,,,,100,77,,,,,,,,,,,,93
919,,,75,,,,0,,,,,,,,,,,,,,,,,2,49
920,,,,,,,,,,25,,,,25,,,,,,,17,,57,,
921,,,,,,,,85,47,,,,,,,,54,,,,,19,,,
922,,,,,,,,,,,24,,,,,,,,16,,,,74,34,
923,,,51,,14,,,,,,,,,,,,,,,,16,,,0,
924,,,,,,11,,,,,,,,19,,22,,,,,,0,,,
925,,,,,,,,,,,,96,,,99,100,,,,,60,,,,
926,,,,,,,,82,55,,,,76,,,,,,,,,22,,,
927,29,,,,,,,,,,,,,0,,,30,,,,,,,10,
928,,,,,,,,100,73,,24,,,,,,,62,,,,,,,
929,,,,,,,,,,,,,86,,,90,,,,92,,,100,,
930,,,,,,,,76,,,,,,0,,,,,,,,,,2,9
931,,,64,,,6,,,,,,,,,93,,,42,,,,,,,
932,,,,,,,,,3,,,,,,,,,,10,,5,,,,32
933,,,,,,,,88,,23,,,,,84,,,,,,,57,,,
934,,,,,,,,,15,,,7,,,,,0,,,,,,29,,
935,,0,,,,0,,,,,0,,,,,,,,,,,2,,,
936,,,,,61,,,,,,,,,8,59,,,,20,,,,,,
937,,,,,,36,,100,37,,,,,,,,,,,87,,,,,
938,,0,,,,,,,,,,,,,,,,15,,0,,,,8,
939,,,,,,,,,,,,,,0,,60,,,40,,,,96,,
940,,,,,,,,,,22,,,88,,100,,,,,,91,,,,
941,,,,,39,,,,,,,,32,,69,,,,,,16,,,,
942,,,100,,,26,,,78,,,,,56,,,,,,,,,,,
943,,47,,100,,,,98,,,,86,,,,,,,,,,,,,
944,,,,14,,,,67,,,,,,,62,,,3,,,,,,,
945,0,,,,,,,,,10,0,,,,,,,,,,,,,,30
946,55,,,,,,,,,,44,,,,,,,,,33,,,78,,
947,,,,90,,,,,,,,86,,,,,62,,,45,,,,,
948,83,45,,,,39,12,,,,,,,,,,,,,,,,,,
949,,,,,80,,,,,,22,,,,85,,,,,,58,,,,
950,,,,,,,,,8,9,,,,,,58,,,,,4,,,,
951,,16,,,50,,,73,,,,,,,,,42,,,,,,,,
952,38,38,,,,,,,,,20,,,,,,,,,,37,,,,
953,,,75,,,,,,,,,21,,,,45,,,,,21,,,,
954,18,,,,,,,,,,,,,,,68,,,7,,,20,,,
955,100,,,,89,,,99,,,,,,,,,,,,,49,,,,
956,,,51,34,,,,,,,,,,,,35,,,,15,,,,,
957,,,64,85,,,,,,,,,,,,76,,,,,,52,,,
958,,,,77,,,,,,14,,,,,,71,,,,10,,,,,
959,,,,,,,,,,11,,13,,,,12,4,,,,,,,,
960,,,79,,60,,16,,,,,,,,87,,,,,,,,,,
961,,,,,,,34,,25,,,,72,,,,,,,47,,,,,
962,100,94,100,,100,,,,,,,,,,,,,,,,,,,,
963,,,,,,,20,94,,,,,,,90,,,,,,,33,,,
964,,,,,,1,,84,30,,,,,,,,,,,,,,92,,
965,,39,86,,,,,,47,,,83,,,,,,,,,,,,,
966,,,,,79,25,,,,,,56,,,,80,,,,,,,,,
967,,66,88,,,,,,,24,,,,,,81,,,,,,,,,
968,,,,,,0,8,,,,,,,,,,,0,13,,,,,,
969,,,,,,0,,,,,,,,,,,,,,43,68,,82,,
970,,,,,,,,,42,,,,,,,74,,29,,66,,,,,
971,,,,,,,0,,,,,,,,,,,,,9,,1,,4,
972,,21,,,,,,54,,,,,,,,,,,,26,,,,1,
973,,,100,,,,,,,10,,,65,,,,,28,,,,,,,
974,,,81,,,0,,,,,,,,,85,,,,,23,,,,,
975,,,,,,,15,,,,0,5,,5,,,,,,,,,,,
976,,27,,,,,,,,,,,,,,80,,,,,,,,32,66
977,,,,,,,,,41,,,,,,94,,,,,,,,70,,74
978,,,100,,,,,,,,,79,,,,,,,,50,,24,,,
979,,18,88,,,,,,,,17,,,,,,,,,,,,,,66
980,,,,,,,,,,,10,,,,,48,,45,,,30,,,,
981,,,,,,,,45,,,,,15,,,,,11,,,,,,7,
982,,,69,,,,,,,,,27,,,,39,,,,,28,,,,
983,,,85,,,22,,,,,42,,,,,,,,17,,,,,,
984,,75,,,,,47,,,36,,,,,,,,,,,,,,,97
985,,,39,,,0,,,,,,,,,68,,,,,,13,,,,
986,,41,,,,,,,,,,,79,,100,,,,20,,,,,,
987,,53,,,,,,81,55,,,72,,,,,,,,,,,,,
988,,,,,,15,,,,,,,,42,,,,,39,,,,,7,
989,,,,,,,,,,22,,,,,66,,,41,,,,,,15,
990,,,77,,,23,,,0,,,,,,,,,,,,2,,,,
991,,41,,,,,0,,,33,,,,12,,,,,,,,,,,
992,,,,,,,,95,,,,,,50,,,,,0,,,,,,86
993,,,,,,,,,,48,,,60,,,,,,,,35,,63,,
994,,,,,49,,,,,,,45,,6,69,,,,,,,,,,
995,,,,,37,,,,0,0,,,,,,,,,,,,,,0,
996,,,,,,22,0,,,,40,,,,,,,,,,,28,,,
997,,,,,,0,,,,,,,,,,,,2,,,,15,,,0
998,,,,100,,,42,,,,,,,,,,,53,,,35,,,,
999,,,,,,,,,,25,,,,36,,,,83,,52,,,,,
1000,,,,,,,,,,23,,,,25,,,,,9,35,,,,,
