ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
770,,42,,,,,,,,27,21,69,,,70,91,,50,27,,,,,15,
771,11,,,67,38,2,,,,,16,10,0,,,,,,,0,9,,,,
772,,,,72,37,,0,,24,,19,17,,0,,,,,,,1,,6,,
773,,,,,,17,,,,,11,,,0,63,49,,33,0,13,17,,,,
774,,,70,74,,,,,,58,,,43,38,,,,38,,,21,9,,35,
775,44,,84,64,,,,,,,,59,76,,68,,,,45,,39,43,,,
776,,,,100,99,16,,,,,48,,,,,,40,,25,,28,66,75,,
777,,,85,71,,21,,,44,59,59,59,94,,,,,,,,26,,,,
778,,44,86,80,,24,17,,,59,48,,,,,,43,,,,,7,,,
779,,,100,,,,0,,,0,11,,51,,,40,,,,,17,9,,0,
780,,49,,,62,,,77,,,41,,88,,100,76,,71,,,,,86,,
781,,,96,,,13,15,,,,,,43,5,,,35,,34,,44,32,,,
782,,,74,,62,,,69,26,,21,,,,,,25,25,,,20,,29,,
783,,,,58,,,,73,,37,,49,30,24,86,,38,,,,,,,33,
784,,,,,,,0,58,20,11,,,,,,39,,23,,9,,,46,,49
785,9,2,,,,,0,,0,14,0,0,,,,,4,,,,,,44,,
786,,28,,78,,,12,92,,,5,,,0,,66,,,,23,,,72,,
787,,,39,52,,,,,,19,,,,,59,31,23,0,0,,,,,,21
788,,18,,,,,21,80,15,,,29,,,,,12,,0,,19,,,2,
789,,,,,,,34,,15,,,40,,9,,65,,,,34,22,,48,2,
790,,45,,,,,,,54,,14,68,,,,,21,53,26,,,,66,50,
791,,37,72,,,27,,66,,,,,,9,,,2,12,29,,,,,9,
792,,,98,,,,49,83,12,,,,,,,54,20,51,,,63,27,,,
793,,,,,,12,25,,21,,,71,,,79,71,,68,,,,69,,,73
794,,,,,,24,,,,54,,,,21,,64,35,55,,52,13,9,,,
795,,,,87,,40,,89,,,60,,,33,,95,,,,84,,46,,56,
796,,0,,41,,,15,,,,,,12,11,,,,16,,,,0,,2,11
797,100,,,90,,15,33,,,38,,100,,,,94,,,,46,,,,,85
798,,,,,83,,33,100,87,,,,,58,,,,64,,,78,69,78,,
799,45,,85,70,37,,7,,,,,,,14,,,,31,14,,38,,,,
800,,,95,96,96,,38,,,,,,,,,,,60,,43,67,,90,,100
801,37,,,63,,,,90,7,,,,54,38,,,,,15,32,,,,,57
802,,49,83,79,66,,,,,,,,,,70,79,39,,4,59,,,,,
803,,,,,,18,,,,21,35,34,57,,67,,,,,,41,,,10,63
804,4,20,,,,0,12,,,,,13,37,,,,24,4,,6,,,,,
805,20,,,,,,,,,0,,0,34,,,,16,,16,,,8,,6,23
806,69,,100,,87,,,92,38,59,,,90,15,,,,,,61,,,,,
807,48,49,80,,,,39,,31,,,,,,,,,,,27,22,,,9,55
808,,37,,,,4,0,,,,,,,,61,,,13,17,,4,,43,19,
809,65,,,,,,38,,,33,10,,57,12,99,,,,,42,,19,,,
810,,,,,26,,,45,21,,,12,25,0,65,,,,0,,17,,,,
811,,,,86,,,43,,38,58,,,74,,94,65,58,45,,,,,,,
812,,,84,,73,8,,78,,,,,,15,72,,,,39,28,,,89,,
813,,43,,,,,17,,,31,,56,,20,,,,23,12,24,,26,,,
814,58,57,,,,,,,21,,,53,,,62,,46,,,,21,17,,5,
815,19,,93,,59,,16,86,,,11,,,,,,,,,28,,0,47,,
816,,,93,72,,,,,,,,43,,17,63,57,,10,,27,,17,,,
817,,54,100,,,,61,,,,73,,100,,84,,,90,,,,,96,48,
818,,,74,6,,,,,,,,,,13,64,77,2,0,,,,0,,,14
819,,,,,97,4,,,43,,,,,,100,87,24,65,,72,47,,,,
820,,,,82,,,,87,,,38,,71,,,77,,,45,53,,,60,,63
821,,,90,,89,,29,100,43,,70,,,0,,85,,100,,,,,,,
822,9,11,66,,46,,,,14,0,,13,0,,,,,,15,,,,,,
823,0,,32,,38,,0,,,,,,,,,48,,0,,,15,,59,,12
824,,,,50,,0,,,,,18,,52,,64,39,,,,,27,6,,2,
825,100,66,,,,,,,,,13,,,39,,,74,,20,,21,41,,13,
826,,,,57,,,15,93,0,,,,20,0,,74,21,,,,,17,,,
827,40,,71,,,,,,16,,,43,38,,58,,,51,14,,,,42,,
828,,,97,59,48,15,,76,27,,,,30,3,,,8,,,,,,,,
829,37,15,,,,,,48,,,,,29,,88,,,,0,,26,13,,,49
830,,19,,,,4,,48,,7,13,0,,,66,,,,,,12,,2,,
831,,17,,29,37,4,,,18,,9,,,,,,23,,11,,26,,,,
832,,54,82,89,47,,30,,,,15,,83,,,49,,,,,,,,,61
833,,,,,,0,23,,,32,41,,,,,69,,,18,34,,,47,0,
834,33,,81,,,,,,23,9,,,57,,,,,,18,22,20,,,,36
835,0,,,12,,,,43,14,,,,,,46,28,,,11,0,,,,0,
836,30,,,78,,,,,,,,,,40,,,49,87,21,,27,,64,,70
837,,65,,,,,,,,13,,63,,,87,,47,,33,,38,,,52,73
838,91,,100,94,,,,,,64,,53,99,45,,,,66,,,,,,,93
839,,,,,,0,1,,,,1,,,,,61,32,54,,,58,,75,,50
840,,,,,69,,,82,,,,,72,41,,,,59,,,31,26,77,,62
841,57,,,,,15,,77,21,,,,91,13,77,80,,,,,,24,,,
842,75,,,,90,,,,57,22,,,96,17,,,72,,19,100,,,,,
843,,20,,,20,,,60,11,,,30,,,,,18,,,,39,,43,15,
844,40,13,,,,,,,,,26,,54,,,58,,15,36,,43,,,46,
845,,,75,34,51,8,,,,,0,,,6,41,,21,,,,,,,17,
846,38,51,,73,34,,41,,45,,,,,17,,,,,,,47,,73,,
847,23,55,,82,,26,,,,22,,36,,29,,,,,26,45,,,,,
848,32,,,,46,,2,,57,,,,63,,85,,,,13,23,,,72,,
849,,,,,84,,,,,32,30,36,71,,,,,33,,24,39,,,19,
850,35,52,,,72,4,,,,,,,,,,71,23,67,,47,43,,,,
851,,48,,,82,,,,24,,38,,94,,,,64,45,,,,59,,,95
852,,30,,,78,,,55,,,11,58,28,,,42,,,24,,,,,,54
853,23,,62,,,,,,4,11,,13,,17,,,,,0,,,1,,,32
854,10,,,,41,9,,,,5,0,,,0,,,4,,6,,,,,,0
855,,52,,91,63,35,,,,,,,,0,70,66,,,,75,,,,13,
856,,,,,65,,19,80,43,,,,,,100,,,,2,26,,,80,13,
857,,,75,38,,,2,,19,2,,5,0,0,66,,,,,,,,,,
858,70,,,100,,,57,,,,,57,89,17,88,,,,,,,32,,,100
859,2,,72,,42,,7,,,,,,,,,21,,,,18,,0,44,10,
860,,86,91,,,,,100,46,,,,94,,,,,,,,86,58,84,,92
861,,77,100,,,9,,84,,,,,,0,,,,,55,61,,,98,35,
862,,48,,,,,,,17,,,60,,22,78,,,,11,63,,55,85,,
863,7,,,67,,5,14,,,,,28,18,,,,15,,,,,10,,20,
864,,24,,21,,,4,41,,,,,,20,,,,,8,8,22,,,0,
865,90,88,,,,0,56,,,,,69,,,,100,61,68,,55,,,,,
866,,61,,,,,,100,18,,,,,,,84,,33,47,53,42,,87,,
867,51,,100,73,,32,,,,28,,,,14,73,49,,,,53,,,,,
868,68,53,,,71,,32,,,47,,,,4,,66,58,,,,,46,,,
869,43,,,,,,,,,42,,41,47,10,,,,54,,34,32,32,,,
870,46,,80,58,72,,,,,,,,,18,,,58,45,27,,,,70,,
871,,,,,56,,,36,36,,6,,36,5,,,,,,,,,49,12,38
872,4,,,,,,2,,0,,,,,0,,37,11,,,0,,8,0,,
873,44,24,,74,,,,72,,,,,72,,82,,63,49,,56,,,,,
874,,12,,,,,,63,,13,,,,13,,,,20,1,4,,0,,,65
875,48,48,,,72,21,,,,,,,81,0,,,,59,,,39,,58,,
876,,,,,48,,4,79,4,,,12,,,,,,,,26,6,,,4,42
877,,24,71,,43,,,,,,17,,,,46,54,7,,,29,,31,,,
878,,20,76,,,,,,6,3,,,,,,56,34,41,13,,,,,27,
879,,,,69,75,,20,,,,,,53,36,,71,73,,36,29,,,,,
880,90,,,,,,35,92,82,,32,,99,,,,,95,13,,,,96,,
881,,,,90,99,,61,,,48,,,,32,81,,,,,91,,39,,,75
882,27,,,,44,,,50,19,35,,,,0,,,,45,22,56,,,,,
883,,72,,,100,18,,,,,48,,83,,,100,41,49,,66,,,,,
884,,,,68,68,,8,,,,0,,51,28,,,21,,,,,24,,22,
885,71,36,100,,,,,,,28,,,,,100,,40,,36,72,,,,,94
886,,,,,71,5,,64,16,,55,,62,,,58,,,,,,,41,15,
887,,,95,91,,,31,,,,32,55,,,,91,,38,,,,,73,54,
888,,62,,81,,,,,,,43,99,,31,,99,,,,,,49,,29,71
889,,67,,,,,,,,71,40,60,100,14,85,,,,35,52,,,,,
890,21,,,35,,,,85,13,23,,12,0,,,,20,,0,,,,,,
891,47,,,,33,3,,77,,,,44,,,53,,,21,,52,,,,,75
892,63,,,,,0,,,35,48,,,62,,99,,,,15,52,,,,,51
893,,,,,52,,2,,21,21,,,9,8,,,,,,,12,,46,,56
894,69,,,,94,3,,,,,9,,,,,98,,48,46,,,25,,31,
895,82,,,,,,,,,21,52,,,,,100,68,,15,,44,50,,,84
896,,57,,,,51,,,39,,10,,81,,,91,77,,,43,64,,,,
897,10,,,,29,0,3,37,14,,,,,,,,6,,9,,,,0,,
898,,39,100,,82,15,,,,,,,,,,81,,61,,,39,,95,23,
899,45,,,,100,45,,,70,,,78,,,,84,67,,,75,,25,,,
900,,54,,,,,39,,,30,,,,,,,78,41,37,,24,,68,,78
901,48,,,,,11,,79,28,49,40,,99,,,,,,,54,,72,,,
902,43,33,,,75,,22,,,45,41,70,,,,,,,,,,,94,13,
903,,10,,,,7,,,21,,5,,,,,70,,42,20,,,,34,,45
904,,27,,,,12,,80,,12,,43,,,,57,,,,,21,,56,,49
905,63,,,84,,28,,81,,,,,,5,73,,,,,,,,39,4,49
906,,,,78,,,,100,,,,37,,,87,,,32,13,39,60,,,,84
907,,84,,100,,4,24,,,,,,,,,,81,,,60,37,19,,36,
908,,,,91,,0,,100,72,65,,,,,98,100,,92,,,,,,50,
909,,,,,,,36,,22,,33,,,4,,,,24,,,16,,78,26,59
910,,,100,,,,,100,82,,70,100,,,,,,93,9,,,26,,,82
911,,,92,,51,0,4,71,,,,,,,,,16,,,,17,,,29,22
912,,9,92,,,,,,,,,26,24,20,65,,,23,1,,11,,,,
913,,,48,,,8,0,,,,13,,,5,,32,,5,,24,,,,0,
914,2,0,,,67,,9,,,,,,,,68,,13,9,0,,12,,,,
915,34,,77,,,0,4,,0,,,,,,68,8,24,,,,,,39,,
916,,,99,,,38,,88,,,,85,,9,81,,59,,,45,48,,,,
917,,,59,,,,,,,0,16,,19,10,,34,,2,,,1,,,,12
918,,33,100,,,,49,,,,54,100,,36,,,,,,53,,,86,,93
919,,,,,,,,,,39,,,30,,56,65,36,,,23,33,,38,2,
920,53,,74,69,67,,,,0,,,,,25,84,45,,,,30,,,,,
921,,,,,55,11,,85,,,,43,38,,58,,,28,,48,,,52,,
922,,69,,,,,33,,,47,,45,,29,,,51,63,,64,,,74,,
923,0,,,,,,,31,,,,,,,34,44,,5,7,12,16,4,,,
924,17,,,,31,,,,,,,32,3,,28,,2,,,15,2,,28,,
925,,64,95,,100,,,,,,65,96,,,99,100,,,,,,,79,,93
926,,,,,,0,,82,55,,49,,76,19,,,,,,54,64,,,32,
927,29,,,,,,22,,,6,28,,,,,,30,,0,14,39,,,,71
928,,40,100,81,98,0,,,73,,24,,,,,,,,,,29,61,,,
929,68,,,,100,,36,,,,,,,,,90,63,54,,,,71,,11,100
930,,17,,,14,,,76,13,,,13,34,0,56,,3,,,,,,,,
931,,,64,,,6,,95,20,27,0,,,14,93,,,,,,52,,,,
932,,13,,,,,,,3,2,,,15,,,54,24,,,31,,11,,5,
933,,80,,,,58,17,88,58,,,,,,84,,,,,,,57,81,,91
934,0,,77,,7,0,,,,0,0,,,15,,,,,0,,,0,,,
935,,,68,,,,,,7,0,0,,53,,,67,,15,,,16,,,,0
936,,13,,61,,,4,,,48,23,40,,,,,,31,20,,33,,,,
937,,75,,92,,,,100,,,27,,,0,,,75,100,,,50,,,25,
938,,,72,,,,13,,,,,,,,,20,,,16,0,12,,20,8,7
939,,58,,,,31,,94,,,,59,,,,60,32,52,,50,,17,,,
940,,,,,97,26,37,83,,,,,,37,100,,,,58,75,,57,,,
941,,7,,,39,2,,,,33,,,,,69,59,,,0,,16,0,,,
942,,,,,79,26,24,,,72,39,,,,,,,,,,31,31,,19,97
943,,,,100,,,,,,,56,86,,53,96,100,,,,67,,53,,4,
944,,0,75,,12,0,,,,,,14,,,,,0,3,,,,19,,14,
945,,0,,,54,0,,,,10,,0,,0,,52,,,,,,9,,,30
946,,33,,,53,9,,,,52,,,54,,53,74,,,13,,,,,13,
947,,,96,,,51,,,,,,86,92,54,,88,,,46,,,28,,,91
948,83,,,,,,,79,,28,,,,,,72,18,43,,38,59,,52,,
949,,,,81,80,36,,,,22,,59,,,85,,,,0,,,,85,,57
950,,,46,,,0,,,8,9,14,3,,4,,,,,,,,,0,14,
951,,,,,,,,73,,,0,47,62,,,71,42,44,,,,13,,0,
952,,,,,,,7,,31,15,20,,,,,,25,38,0,,37,,42,,
953,,4,75,78,,6,,,,,,,37,,,,10,26,,,21,,,4,
954,18,,,53,,,24,69,0,,,,,,,68,,,7,,39,,,,29
955,,73,100,,,43,,,,,20,,,,100,84,71,,22,,49,,,,
956,,,,,26,18,,,0,2,,32,,,74,,,8,,,,,,0,54
957,57,19,,,,0,21,,,,,,41,,,,,,8,,,,70,16,66
958,,28,,,,,5,75,,14,13,46,,27,,,,,,10,,,,0,
959,,,,,44,9,6,,,11,,,,,59,,,16,,19,,,0,,23
960,,18,,81,,,,,,,,,49,,87,,,43,,51,33,,,5,72
961,59,,,,68,,34,,25,79,,,,,88,,,,,,72,,77,,83
962,100,,100,100,,,,95,,,,81,84,,89,,,,,100,,,,6,
963,54,23,82,,,,,,,,30,44,,16,,53,,,,,9,33,,,
964,,33,,,86,,,,30,,29,54,,,,,28,,,,52,37,,,59
965,,,86,96,75,,,,47,,24,83,,34,,,,,0,,,17,,,
966,,,,,,,,100,,41,,56,,,100,,63,,,85,51,,98,0,
967,,66,,,,,5,,,,,52,62,,87,81,71,,29,,,9,,,
968,,,,,,0,,,,,,,,10,,22,18,0,13,,10,,40,0,
969,44,,66,81,,0,,,,,,,53,22,,73,49,,,,68,,,,
970,,,82,,,,,99,,25,33,82,,,97,,39,,,66,,41,,,
971,0,5,,,,,,,6,,10,,,,77,46,,,7,9,,,,4,
972,,21,65,,,10,2,54,,1,,14,,,,,2,,,,,,,1,
973,,,,,,4,,,28,10,23,21,65,,,65,,,,,,,42,36,
974,,,,,,,12,47,,,,26,15,12,,18,,,,23,,19,47,,
975,,19,,27,29,,,,,,0,,,5,,34,,17,,,19,,32,,
976,,27,,,70,,,,,,,76,,,,80,,,30,24,,,65,32,66
977,,40,,84,,,,,41,,26,44,,0,,,49,53,,,,,,43,
978,,,100,,,,,,39,,86,79,,,,100,77,35,,50,,,,56,
979,,18,88,72,62,,,,,,17,,,,57,,5,26,,,,6,,,
980,15,,,,,,,,18,,10,44,,,66,,24,45,,30,,,,,32
981,7,,58,,,,,,,,,,15,,,32,0,,,19,0,14,,,0
982,,40,,69,,,,64,,14,,27,,5,63,,,,,,,,,14,29
983,,22,,37,38,22,,61,,,,,58,,,40,,,,,,,75,,70
984,,,81,,80,,,76,,,47,,,43,100,,,,,,,12,,40,97
985,0,3,39,,51,0,,,,,,12,,,,,4,,,,,,6,0,
986,,41,79,,86,,,75,66,48,,,,,,,,,,,,21,,7,77
987,,53,,84,,52,,81,55,,49,,,,,,49,,,,49,,,,77
988,74,73,,,,,8,,50,,,,,42,,,,,,,34,40,82,7,
989,,32,,,46,,10,,36,,17,,51,15,66,,,,28,,,,,,
990,,12,,,32,,5,,,25,,0,,19,,72,6,,5,,,,,,
991,,41,,,49,,,,40,,22,20,32,,,,43,,19,40,,,,,
992,,,100,,,,,95,,57,,,,,,,,59,0,56,37,,,35,86
993,,,,69,,,18,79,,48,,54,,,,75,,16,,21,,31,,,
994,,,59,,,24,8,,,36,37,45,,,,,,,7,,,,78,,58
995,,,,58,,3,,74,,0,,0,,0,,,24,,,,20,,,,27
996,,35,,77,,22,,,,,,,58,,,,65,44,0,,,28,,19,
997,0,0,,,,0,5,,,,15,,,,69,4,,,,2,,15,,,
998,,,,100,93,,42,85,,,,,,0,,83,34,,,34,35,,,,
999,80,,,,88,,,100,37,25,,,95,36,,,,,,52,,,93,,
1000,45,,,63,,15,15,,16,23,,,,,,,,,,35,,,23,,54
