ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
792,56,59,98,,,8,,,,56,,,,,,,20,,26,,,27,,,
793,89,,,,,,25,,,,37,71,,,,71,58,,,,,69,91,,
794,,31,,,,,,84,,,2,46,,,82,64,,,,,,9,,15,
795,75,58,,87,,,,,,,60,81,,,,95,,,,,39,,,,89
796,,,,,19,,,40,,8,,,,,,29,0,16,0,,,,,,11
797,,,95,,93,,,100,,38,,,75,,,94,,68,,,,51,,,
798,,,83,,83,,33,,87,,,,100,58,,,,,,59,,,78,,
799,,,,,37,27,,,,,27,,,,70,,3,,,5,38,,,0,
800,,,,,,,38,,,,,,97,18,,,50,,3,43,67,,,,100
801,37,,60,,,,,,,,36,39,54,,92,,23,,,,13,,,,
802,,,,,,,,,49,,,,,11,,,39,55,4,59,64,,,16,
803,,,,88,41,,0,65,,,,34,,9,,,37,,39,,,,,,
804,,,,,,0,,,,18,2,,,0,56,,,,0,6,,,,3,
805,20,,72,,,,,63,18,,,,,,46,,,6,,8,,,,6,
806,69,,,75,,,,92,,,,78,,,,77,,86,15,,,,,26,
807,,,80,,63,,,,,,,22,,26,66,,23,,,27,,,,,55
808,,,,,,,,,12,0,,12,,,61,,,13,17,,,,,19,60
809,,,,68,,,,,37,33,,,,12,,68,29,,,,,,74,8,
810,,,82,,,,,,,20,7,,,,65,48,,,,,17,,,0,20
811,70,,,86,,,,,,58,47,60,,,,65,58,,,,,47,,,
812,,29,,,,8,,,,62,44,80,,,,,57,,39,,57,,,,
813,,,,,56,,,88,38,,,,,,,,,,12,24,,26,64,0,
814,,57,,,84,0,19,,,,45,,64,,,69,,,,43,,,,,
815,,5,,,,0,,,,,11,,29,0,,,,,11,,,0,47,,
816,,,,72,,0,,95,13,,,43,,,63,,,,,,,,52,0,
817,,,,,,,,93,,49,,66,,,,,31,,,,30,61,96,,83
818,,,,,,,,,,,,,0,13,64,,,,0,0,11,,30,0,
819,81,,,,,,,,43,81,,,85,,,,,65,,,47,,96,37,
820,,46,,82,77,,,,,,,,71,,75,77,,,45,53,,,,,
821,98,42,,,89,5,,,,,,,,,,,,100,19,52,,,,26,
822,9,,,,46,,,,14,,,,0,0,,,,6,,,0,,,0,
823,,,,,38,0,,,0,,,,,13,51,,28,,,,,,59,,12
824,,27,,,,0,24,,21,24,,,,,,39,,,,,,,69,2,
825,,,,,,,,100,50,,,,95,,,,,,20,53,,41,90,,96
826,,1,,,5,0,,,,,0,,,,,74,,,,,20,,,13,38
827,,23,,,,21,13,,,34,31,43,,,,71,,,,,,,42,,
828,,,,,,15,,,,40,,44,30,3,,,8,21,,,,,,27,
829,,15,,,,,,48,,,19,,,,88,,,,0,,26,13,,5,
830,,,,,38,4,9,48,,,,0,,,,0,0,,,19,,,,,
831,16,,,29,,,,,18,,9,,,,,67,,16,,,,0,44,,
832,45,54,82,89,,,,,,,15,,,,,49,29,,,,,,,,61
833,,,90,,,,23,67,2,,41,,39,,,,,,,,,,47,0,
834,,,,49,,30,,,23,,,,57,,,,41,22,,,,11,37,,
835,,1,,12,10,,,,,3,0,,6,,,,,,11,,,,,0,
836,,,,,60,17,,,,,48,,86,,,,,87,,70,,,64,22,
837,,65,,,,4,40,,,,,,,13,87,,,77,,,,,67,52,
838,,,,94,100,,,,,,,53,,,,,,66,,,,44,100,21,93
839,,,,78,,0,,97,,,1,,,,,61,,,23,29,,,75,,
840,93,,100,,,,,,,42,,,,,,57,,59,1,,31,26,,,
841,,,100,92,,15,,,21,40,,73,,,,,,,,85,,,74,,
842,75,,,,90,,,100,57,,,,96,,94,,,,,,81,,100,,
843,,20,82,,,,,,,21,23,,,23,52,,18,,,,,,,,57
844,40,,100,,,8,,,24,33,26,,,,65,,,,,48,,,,,
845,,,,,51,,0,,27,,0,,,6,,20,21,,,,,,,,20
846,,,61,,,,,87,,,,,,17,78,,36,,,22,47,,73,,
847,,55,72,,,,,,,22,,,,29,,,,46,,45,,,64,12,
848,,,,73,,,,,57,,,,,12,,54,35,36,,23,50,,,,
849,,,100,,,,,,,,,36,,,64,66,,33,30,,,,70,19,
850,,,,73,,4,,,42,,,,64,,,,23,,,,43,,59,,57
851,,48,,,,,,,,34,38,,,17,100,,,45,,,50,,,,95
852,40,30,,,,,,55,,16,,,28,,,42,,,24,,,,58,,
853,23,24,,,60,,,46,,,,,30,,,,2,,,,,1,,1,
854,,,58,,,9,0,76,,,,2,,,60,,,,,,0,0,,,
855,,,,91,63,,,,,43,,62,55,,,,,,,,64,9,,13,
856,62,,,,,,,,,34,,,67,,100,,34,,2,,28,25,,,
857,19,,,,39,,,,,,20,,0,0,,5,,,,,,,,14,5
858,70,,100,,,,57,,59,,,,,,,100,,,,58,,32,,,100
859,,0,,,,,,88,,15,,,,,,21,,,0,,0,0,44,,
860,,,,100,,,,100,,70,,94,94,,,,70,58,,,,,,,92
861,40,,,,,9,,,,,,82,78,0,86,72,,,,61,,,,,
862,51,,,86,,,,83,17,,,,,,,80,,,11,,,55,,,79
863,,,,,39,,,59,,,27,,,,58,,,8,,,22,,32,20,
864,25,,,,,,,,0,6,,,39,,,,21,,8,8,22,,,,
865,,,,94,79,0,56,,,,77,,,,,100,,,0,,,,,25,
866,,,,,75,,21,,,,,52,,50,,84,,,,,42,,,20,77
867,,,,73,44,,13,,,28,,61,39,,,,,,,,56,20,,,
868,,53,,95,71,,32,98,,,,,,,,,,,,56,,,72,18,
869,43,,,39,63,,,,14,,,41,47,,,,,,,,,32,59,,
870,46,,,,,0,,,,,,,,18,62,65,58,45,,49,,,,,
871,29,,,43,,,,,36,23,,19,,5,,43,,,,47,,,,,
872,,,,,,0,,,,10,1,,,0,,37,11,,,0,,,0,,
873,,24,,74,,,,,15,,19,38,72,,,,,,,,49,29,,,
874,,,71,,47,,,63,,,0,,13,,,,,,1,,22,,,,65
875,48,48,,,72,,5,,,45,21,59,,,,,,59,,,,,,,
876,,,81,,48,,,,,14,12,,,,,,,1,1,,,,46,4,
877,,,,87,,,,,35,,17,37,,0,,,,,15,,,,51,,45
878,,,76,,,,,69,6,3,3,,,0,,,,41,,,,,,,49
879,79,,,,,,20,,19,,,,53,36,,,73,,,,,,,22,73
880,,,,100,,,,,,,,75,99,30,96,,,,,,,,96,51,100
881,71,62,,,,,61,93,,,,78,72,,,,,,,,,,95,,75
882,27,51,,,,,14,,19,35,,,,0,70,,33,,,,,,,,
883,72,,,,100,,,,72,73,,79,,,100,,41,,,,,67,,,
884,33,,54,,68,,,,,,,,,,,,,,3,,,24,61,22,56
885,,,,100,99,,39,84,58,28,,,95,,,,,,36,,,,,,
886,25,55,,,,,,64,,21,55,,,9,76,,,,,,,,,15,
887,74,,,,55,,,,39,,,,72,,,91,20,,,,,30,,,81
888,,,,,79,,34,,,,,99,73,31,,,45,,44,80,,,,,
889,,,,,,28,,,,,40,60,,14,85,,,,35,52,,18,,,
890,21,,68,,32,,,,,,17,12,,,55,,,,,,11,,,,15
891,,32,,,33,,,77,,,,,,12,,,,,,52,,20,28,,75
892,,52,80,,,,17,,35,,,,62,,99,73,,,,,,31,,,
893,,33,,,,19,,,21,,19,,9,,,40,,,1,,,,,4,
894,69,,,98,94,,,,61,,,,,,89,,,48,46,,,,,,59
895,,,,,,,36,82,,21,,67,,,72,100,,,,,,,91,,84
896,,57,,100,,51,,,,,,75,81,,,,,,,,,39,92,26,
897,,9,,,,0,,,,,,,,0,,41,6,,9,,0,,,,4
898,,39,,,,,,88,,,,,92,,90,81,,,,,39,,,23,87
899,45,,,,,,,100,70,,,78,,20,,84,,46,,,,,90,,
900,55,54,,,,,,,64,,,68,68,,,,78,,,,24,,,9,
901,,48,100,,,,,,28,,,100,99,,,,,,25,,,,100,,98
902,,33,,,,32,,,,,,,,,93,80,,51,8,,31,28,,,
903,56,,,81,56,,,70,,,,,46,,,70,,,,,8,,,,45
904,57,,,,,12,40,80,,,34,,29,,,57,,,,,,,,9,
905,,49,84,,,,,,,,11,,,5,73,,,,,,21,,39,4,
906,,70,,,60,,44,,25,,,,,30,87,,,,13,39,,,,,
907,100,,,,,,24,,,,,,,10,,100,,57,8,,,19,100,,
908,98,,,,,,,,,65,,100,,42,98,,,,,,,56,100,,90
909,,,80,,,,,,,,,39,72,,,78,,24,5,28,16,,,,
910,,,,95,100,,,100,,,,100,82,,,,,93,9,,,,87,,
911,,,,,,0,,,,,,34,,,,71,16,,,20,,32,,29,22
912,,,,,52,16,,56,,23,,,,,65,,,23,,12,11,,,,
913,,,,,,,,64,,,,,42,,45,,,,0,24,18,,28,0,
914,2,,79,51,,,9,,,,14,,,,,,13,,,11,,12,,,
915,,,77,,,,,66,,,17,,24,,,,24,,,,,15,39,,40
916,,,99,,65,,,88,,,,,90,9,,,,,38,45,48,,,,
917,,,,,61,0,,,4,,16,9,,,,,12,,,,,0,,,12
918,,,,,97,19,,,,,,100,77,,100,,,63,38,53,,,,,
919,32,,75,,,,,,,,19,39,,1,56,,,,,,,20,,2,
920,,,,69,67,0,,,,25,,,,,,,,13,21,30,,,,,54
921,,55,,50,,11,7,,,,,,,,,,,,,48,54,19,52,,
922,,69,98,,,,,92,,,,,,,75,88,,63,,64,,,74,,
923,,0,,66,14,,,,0,,,,,,,44,,,,12,,4,,0,
924,,,,64,,11,,61,,5,19,,,,,22,,25,,,,,,,25
925,,,95,100,,,,,,35,,96,,15,,100,,,,44,,74,,,
926,,,100,95,,,17,82,,,,,,,76,,59,,,,,22,,32,
927,29,13,,,,21,,,,,,,50,0,49,,30,,,,,20,,,
928,,40,100,,,,,100,,,,,,1,76,,,,,89,,61,,0,
929,68,,,,100,49,,,,,,88,86,,,90,,54,42,,,,,,
930,17,17,60,,,8,0,,,,,,,,,,3,,,,,0,0,,
931,,20,64,,,6,,,20,,,,66,,,,,,44,,,,,0,43
932,,,,,,,,65,,,,,,0,,54,24,,10,,5,11,51,,
933,,80,,82,97,,17,,,23,,,,,,82,,,,,39,,,50,
934,0,0,,,7,0,0,,15,,,,,15,,,,,,9,,,,,
935,,,,46,,,,,7,,0,,,,36,,,,1,,16,,,0,0
936,,,,,61,,4,,,48,23,40,,8,,63,,,,,,,,13,
937,100,75,,,,,,,37,80,27,,,,90,83,,,50,,,,,,
938,,0,,,,0,,,,0,0,,,,87,20,,15,16,,,,,,
939,,58,,91,75,,,,,,27,,,,77,,32,,40,50,,,,,
940,100,,,,,26,,,,22,53,,,,,,,,58,,91,,100,57,
941,,,86,64,,,,87,,,,,32,,69,59,,14,,,,0,,,
942,,,,,79,,,,78,72,,100,,,76,,,,,67,,,,19,97
943,100,47,,,,,,98,,51,,86,100,,,,,56,13,,,,,,
944,,,,14,,0,,,9,,,,,1,62,,,,10,,7,,7,,
945,,0,,,,,,,9,10,,0,,,,52,,,13,,,9,,,30
946,,,,66,53,,35,90,23,,44,,,,53,,,,,33,,,,,
947,83,,96,,100,,50,,63,,,,,54,,,,57,,,,,,,91
948,,45,,,66,,,,14,,29,68,,,,,,,25,38,,13,,,
949,,26,,,80,,,,,,,,81,24,,75,,,,,58,,85,,57
950,,8,,45,,0,0,,,,,3,,,,,1,11,,,,0,,,
951,,,45,28,50,,,,,,,47,,5,,,,44,,,,13,,0,
952,,38,,,58,,,70,31,,20,,,,,58,,,,,37,25,,,
953,25,,,,,,,,0,20,,,37,,,,10,26,,,,3,14,,
954,,,,53,,14,,69,0,,,,,0,,,,,,31,39,,42,,
955,,,,100,,43,,,23,,,,71,38,,84,,,,,,,95,,77
956,,,,,,,,,,,4,32,,,74,35,23,,,,10,,52,,54
957,,,64,,,,,,,,,59,,17,85,,52,60,,,34,52,,,
958,,,,,60,,5,,,,,,54,27,,,,22,,,,13,,0,56
959,0,,,,44,,,66,4,11,,,,,,12,,,3,,0,,,,
960,,,79,81,,,,,,38,,,49,6,,56,44,43,,,,,,,
961,,,,,,,,,,,,51,,,88,78,,58,,47,72,27,,45,
962,,94,,,,16,3,,69,33,,,84,23,89,,,,,,,,,,
963,54,,,71,,,20,,,43,,,,16,,,,47,,,,33,,,66
964,,33,,68,,1,,84,,,29,,45,,,88,,,,,,,,29,
965,,,,,,,,,,,24,,85,,84,89,,,0,76,,,,36,90
966,,53,100,79,,25,44,,,,54,,,,,,,,11,,51,,,,
967,72,,,61,,21,,97,28,,,52,,32,,,,,,,,,,,70
968,,,,,20,0,8,,,,,,,,32,,18,,,,,9,40,,33
969,,,,,,0,,,,37,,,53,,,,49,,30,43,68,,,,73
970,75,62,,,,0,,,,25,,,,0,97,74,,,,,,,89,,
971,,,,76,,14,0,,6,,,,0,0,,46,0,,,,,,,,
972,12,,,63,29,,,54,,,5,,11,1,,,,22,,,,,,,
973,37,,,,,,,75,,10,,21,,,84,,,,,,24,,,36,57
974,,,,,49,,,,,0,,,,12,,18,,,,,10,19,,6,25
975,4,19,,27,,0,15,,9,,,,,,,34,,,,,,,,3,
976,90,,,,70,25,,84,27,69,,,59,,,,,,,24,,,,,
977,,,,,,21,,,,,26,,,,,,49,,,68,57,24,,43,74
978,,,,94,,,,,,,86,79,,,,100,,,57,,41,,87,56,
979,,18,88,72,,,,,24,,17,20,,,,,,,0,33,,,,,
980,,,,41,58,4,,,,,10,,,,66,48,,,,,,,40,,32
981,,4,,37,,3,,,,,0,16,,,,,,11,14,19,,,,,
982,,40,69,,,4,26,64,,,,,,,,,26,,,,,9,,,29
983,,22,,37,,22,,61,,,42,48,58,,80,,,,,,,,,,
984,,75,81,81,,,,,,36,,,99,,,,,,36,59,59,,,,
985,,,39,,,0,16,,,,6,,,,,,,,,8,13,0,6,,
986,,41,,,,,,,66,,,49,,,,80,56,,20,,,,,7,77
987,,,,84,,,,81,55,,,,57,,,78,,41,,66,49,,,,
988,,73,,,100,,,90,,,,,97,42,88,,,,,,34,40,,,
989,52,,,,,,10,,36,,,,,15,66,72,,41,,,,,,15,
990,9,,77,,,,,,0,25,,,,19,,72,6,,5,,,,,,
991,,,,53,,,0,88,,33,,,32,12,,,,,,,1,,,,75
992,,,,,78,,,,35,,30,75,,,,83,61,,,56,,,,35,
993,,,,69,,8,,,,,,54,,34,60,,,,31,21,,,,,54
994,,,,,,24,,52,,,,,,6,69,75,,,7,36,,,,5,
995,0,,100,,,,0,,,0,,,,,,,,0,,15,,,,0,27
996,,35,,77,,,0,,11,,40,80,,,,76,,,,,43,,,,
997,,,,,,,,39,,,,4,0,4,,,,,12,,7,,,10,0
998,,,,100,,,,85,,25,39,91,,0,81,,34,,,,,,,,
999,,,100,,,,,,37,25,,100,,,81,90,71,,,,,52,,,
1000,,,,,,15,15,,,,24,,,25,49,,,,9,,28,,,,54
