ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
840,93,,,,69,,33,,,,,81,,,,,,,1,,,,,42,
841,57,,,,100,,,,,,,,,13,,,,83,,85,62,,,,
842,,,,,,41,,100,,,,,,17,94,,,56,,,,,,,97
843,,20,,,,0,,60,,,,,,,,,18,30,,,,,,15,
844,,,100,,,,,,,,26,54,,,,58,,,,,43,,,,70
845,,10,,,,,,43,27,11,0,,,,,,,,,,,23,,,
846,38,51,,,,4,,,,,,,,,,,,,34,22,,,73,,
847,,,,,57,,,,,,37,,,,,,,,,,23,41,64,12,
848,,,87,,,,,80,57,,,,63,,85,,,,,,,,,36,
849,,40,,,,,,87,33,,,,,,64,,,,,24,,,,19,
850,,,,73,,,,,42,,,20,,,,,,,,47,,23,,13,
851,,,,,,,,,,,38,,,,,,,45,0,,50,,65,59,
852,,,95,,78,,,,,,11,58,28,,47,,,,,,,,,,
853,,24,,,,,3,,,,,13,,,30,,2,,,,,,54,,
854,10,,,,,,,76,,,0,,,,,44,,0,,,,0,,,
855,,,,,,,24,94,,,,,,,,66,53,29,,,,,63,,
856,,,100,,,,,,,34,,,,,100,68,,,,,28,,,,46
857,,,,38,39,,,,,,,5,,,66,5,,,0,,,,,,
858,,,100,,,,57,,,,36,,,17,,,69,,,58,,,,,
859,,,72,,,,,,,,,,1,7,,,,,0,,0,,,10,
860,,86,,,,,,100,,,,,,,100,,,,,53,,58,84,,
861,,,,,99,9,,84,,,,,78,0,86,,,,,,,,,,
862,,,,,,,52,,,28,,,,,78,,40,67,11,,,,,,
863,7,,,,39,,,,23,,,,,0,,,,,,,,,32,20,
864,,,,,,7,,41,,,,,,20,54,,,,,8,22,,,,
865,,,,,,,56,,30,95,,,,41,,,,,,,,52,,,100
866,,,81,81,,,,,,,,,,,99,84,83,,,,,,,20,
867,,,,,,,13,,,,,61,,14,,,44,,,,,20,81,,
868,,,100,,71,,,,,47,31,,63,,72,,,,,,,,,,
869,,,,39,63,,,,,,,,,,,57,32,54,,,,32,,,
870,,,80,,,,,,,,14,,68,,,,,,27,49,,,,12,
871,,,,,,,,36,36,,6,,36,,,,,30,,,,,49,,
872,,,,,,0,2,,,,1,10,,,,,11,,,,,8,,,
873,,,,,,,,72,,,,,,,82,,63,49,,56,,,41,,
874,1,,,,,,21,,,,,,,13,,,9,20,,,,,,10,
875,,,,87,72,,,92,,,21,,,0,64,,,,,,,,,,
876,,,,,48,,,79,,14,12,,,,47,,,,,,,,,4,
877,,,,87,,3,,,,14,,,,,46,,7,,,,,31,,,
878,30,,,,,,,69,,,,31,38,0,,,,41,,,,,,,
879,,,,,,32,20,,19,,,,53,,,,73,,,,,,98,,
880,,73,,,79,,,,,,,,,30,,,,,13,,82,,96,,
881,,62,,90,,,,,,,,,,,,,75,,,,38,39,,,75
882,,51,,,44,30,,,,,,,,0,,,,45,,,,,62,,
883,,,,,100,,16,,,,,,,,100,,,49,31,,,,77,,
884,33,,,,,,8,86,,,,,51,,,,,,3,,,,,,56
885,71,,,,,,39,,58,,,58,95,,,,,,,,,,91,,
886,,55,,,,,,,,21,55,41,,,,,38,,,52,,,,,
887,74,,,,,,,85,,41,32,,,,,,,38,,,17,,,,
888,,,96,,79,,34,100,,,43,,,,,,,,,,65,,,,
889,,,,,79,,,,,71,,,100,,,,38,,,52,,,,,99
890,,,,,,2,23,,,23,,,,,,,,,,10,,0,,,15
891,,32,,,33,,,,,,31,,,,53,,,,,52,,,28,,
892,,,80,74,,0,17,,,48,,,,,,,,,,,41,,,,
893,,,72,,,,2,,,,19,,,,,,14,3,,,,7,,,
894,,32,,,,,,73,,27,,,,,,,,,,57,45,,,,59
895,,,100,,93,,,82,,,,,,,,,,,,93,,50,,,84
896,100,57,,,,,,100,,,,75,,,,91,,,,,64,,,,
897,,,50,,,,,37,,,1,0,4,,,,,,,,,,,14,
898,91,,,,,,,,42,,,,,,90,,86,,,,39,50,,,
899,,,80,,,,26,,70,38,,,,,,,,,,,,25,90,,
900,,54,,,,,,,64,,,68,,20,,,,,,,,,,9,78
901,,,100,,,,,79,,,40,,99,,,,,,,54,,,,31,
902,,,,99,,32,,,32,,,70,,,93,,,,,,31,,,,
903,,10,,,56,,,70,,,,63,,,,,,,,25,,,,21,
904,,,,,,,,,37,12,34,,,,78,57,,,,,,,,,49
905,,49,,,62,,,,,31,,65,74,,73,,,,,,,,,,
906,70,70,,,60,2,,,,,,,,,,,,,,,60,,,,84
907,100,,,,,4,,,,47,,,,,,,,57,8,,,19,,,
908,98,,,,,,,,72,,,100,,,98,,100,,33,,,,,,
909,,,,,73,,36,,22,25,33,,,4,,,,,,,,,,,
910,,,,95,100,,,,,,70,100,,,,87,61,,,,,,,,
911,,,,,51,0,,71,,,,,,,,71,,,0,,17,,,,
912,,,92,70,,,,,,,,,,,,,12,,1,12,,,,0,
913,,5,48,,,,,,,,,25,,,,32,23,,0,,,,,,
914,,,,,,,,,,0,14,,44,1,,25,,,,,,,,0,
915,,,,41,,,,,,31,,,,13,,8,24,27,,,,,,,
916,,,,,65,38,39,,,,,,,9,,,59,,38,,,,,,
917,,,,,,,,63,,,,9,19,10,84,,12,,,,,,,,
918,,33,100,86,,,,100,,,,,,,,,65,,38,,,,,,
919,,,,,,15,,,,39,,,30,,,65,,,,,33,,,2,
920,,,,,,,,,0,25,,,,25,,45,,,,,17,10,,,
921,,,78,,,,7,,,,,,,,,,54,28,,,,19,52,,
922,77,69,,,83,,,,,,,,,29,,88,51,,,,,,,,
923,,,,66,,0,0,,,12,,,,,34,,,,,,,,31,,
924,,,,,,,2,,,,,,3,,28,,,,,15,2,,28,,
925,,,,,,,,,,35,,96,99,,,,,66,,44,,74,,,
926,,,,,,0,,,,,,,,,76,92,59,,,,,22,,,91
927,29,,,55,30,,,,5,,28,,,,,,,,,,39,,,,
928,,,,,,,,,,,24,86,99,,,,,,,,29,61,75,,
929,68,66,,,100,,,,,52,,,,55,,,,,,,,,100,,
930,,,,,,8,,,13,9,,,34,,,,3,,,,,0,,,
931,,20,,,70,6,,,,27,,,,14,,,,,44,,,,,,
932,27,13,,,,14,,,,2,,,,,,,,,,,,,,5,32
933,,,,,,,,88,,,32,,,,84,82,,,,49,,,,,91
934,,0,,,,,,,,,0,,0,,,3,,,,9,,,,,28
935,,,68,,,,,67,,0,,14,,0,,,,,,,16,,,,
936,28,13,,,61,,4,,,48,,,32,,,,,,,,,,,,
937,,,,,,36,,100,,,,90,,0,,,,,,,,,,25,84
938,,0,,72,,,13,,,,,4,,,87,,,,16,,,,,,
939,,,77,,,,10,,,24,,,76,0,,,,52,,,,,,,
940,,59,,,97,,,,,22,,,,37,,,73,,,,91,,,,
941,,,,,39,2,7,,,33,,,,,,,,,0,16,,,,,
942,,,,,,,,93,,,,100,,56,,,,90,65,,,31,,,
943,,,,100,,,,98,,,,,,,96,,,,13,67,,,88,,
944,,0,,14,,,15,,,,,,21,,,,0,3,,,,,,,
945,,0,,,,,,,,,,,,0,,,,0,,0,2,,14,,
946,,33,77,,53,,,90,,,,,,,,,23,,13,,,,,,
947,,,96,,100,51,50,,,,,,,,,,,57,46,,,,,,
948,,,,,66,,,79,14,,,,,21,,72,,,,,,,,13,
949,74,,,,80,,,,,22,,59,,,,75,,,,,58,,,,
950,,,,,,0,0,,,9,14,,,,,,,11,,,,0,,,
951,,,,28,50,,,,18,,,47,,,,,,44,,,,,,0,
952,,,,,,,,70,31,15,,,36,,,,25,,,,,25,,,
953,,,,78,,,,,,20,,,,,59,,,,,16,,3,,4,
954,,,,,72,14,24,,,,,,,,71,68,,,,,,,,,29
955,100,,,,,,27,,,,,,,,100,,71,,22,76,,,,,
956,,,,,26,,,,0,,,,,1,,,23,,,15,10,,,,
957,,,,,,,,,,,50,,41,,,,52,60,,53,,,,16,
958,,,76,,,,,,,,,,,27,75,,,,2,,,13,58,,
959,,,95,,,,,,,,,,,0,,,,16,,,,10,0,,23
960,,,,,,6,16,,,,,,49,,,,,43,,,,,64,5,
961,,47,,,,51,34,,,,,,72,,,,,,,,72,,,,83
962,,,,,,,,,,,,,,,89,,,,51,100,,12,99,,74
963,,23,82,71,,,,,,43,,,,,90,,,,,,,33,,,
964,,,,,,1,,,,,,54,45,,75,,28,,,,52,,,,
965,,39,,,75,0,,,47,,24,,,,,,,,,,61,,,,
966,,,,,,,44,,59,,,,94,,,,,57,,,51,,,0,
967,72,,,,,,,,,24,,,,32,,,,51,,,,9,,23,
968,,,,,,,,62,,,,,,,32,,,0,,,10,,40,,33
969,,44,66,,,,,,,,30,87,,22,,,,,30,,,,,,
970,,62,,87,80,,,99,,,,,,,,74,,,53,,,,,,
971,,,,,,,,,,0,,,,,77,,0,,,9,,,0,,33
972,,,65,,29,10,,,,,,14,11,,47,,,,,,,,,,
973,,,,,,,28,,,,23,,,,84,65,15,,,,24,,,,
974,,,,57,,,,,,,11,26,15,12,,,,,2,,,,,,
975,,19,,,,0,,,,,0,5,,,,,,,,18,,4,,,
976,,,,,,25,24,,27,,,,59,,,,,,,24,72,,,,
977,,,77,,,21,,,,31,,,,0,,,,,,68,,,,,74
978,,64,,,,13,28,96,,,,,,,,,,35,,,,,87,,
979,,,,72,,0,,,,,,,66,,,,,26,,33,,,42,,
980,,,76,,,,,,,13,,,,,,,24,45,,,,,,6,32
981,7,4,58,,0,,,,,,,,,,69,,,,,,,,50,,
982,18,,,,56,4,,,,,26,,,5,,,,,,32,,,,,
983,,22,,,,,,,,,,48,,,80,,35,44,,,,,,,70
984,,,,,,,47,76,,36,,,,,,,49,,36,,,12,,,
985,,,,,,,,64,,,,12,,10,68,,4,,,,,,,,8
986,,41,79,71,,,0,,,48,,,,,,,56,,,,,,,,
987,,53,,,68,,,81,,,,,57,,,,,,,,,,67,,77
988,74,73,,,,,,90,,,,,97,,,,68,,39,,,,,,
989,,,86,81,,,,75,,22,,,,15,,,,,,,40,,,,
990,,,,,32,23,5,,,,,,,,81,,,20,,,,,24,,
991,43,,,53,,,,,,,,20,,12,,,43,,19,,,,,,
992,,,100,,78,,,,35,,,75,,,,,,,,,37,28,,,
993,,,84,,,,,,,,,,60,,,75,,16,,21,35,,,,
994,45,,,62,,,,,21,36,,,,,,,,14,,,,,,,58
995,0,7,,,,,,,,,19,0,10,,,,24,,,,,,,,
996,49,35,,77,,,,78,,,,,,,,76,,44,,,,,,,
997,,0,,57,,0,5,,,,,4,,,,,,,,,,,0,,
998,,,,,,,,85,,25,,,100,,,,,53,,,35,,,28,
999,,63,,,,,34,,37,,,,95,,,90,,,,,,,,10,
1000,,,,63,,15,,,,23,,,,,49,,,,9,35,,,,,
