ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
748,22,9,,,,,,,18,5,33,,,,47,,10,22,,,,,63,,57
749,,0,,16,21,2,,,,0,0,,,,,,,3,13,12,,,,,30
750,48,26,,,53,,,52,44,,,41,21,,,,,,,35,,0,,,42
751,0,0,,,,,,,,4,0,12,0,,,18,,,,0,0,,,0,
752,55,52,93,,42,,,,37,,,46,,,,,,,,21,,17,41,,65
753,52,,100,,94,,48,,,,54,,,,95,97,,57,,61,49,,,,
754,,,100,54,35,24,,,6,6,,,6,3,,,,,,,20,,17,,
755,,,95,,,18,,,75,35,,,,23,98,71,,82,31,,,,,,89
756,61,9,,,86,,,88,26,,,,,38,,,,,,,36,17,70,,67
757,,,,93,,15,26,,57,60,,,,42,93,,,,0,46,,,,14,
758,,,,42,,,0,62,,,,,26,10,46,71,0,,,,22,,,,49
759,,5,92,,,0,10,,,5,,,0,,35,55,,,16,,,,0,,
760,,,,59,48,,,58,,,0,,15,20,,44,32,4,,,,,64,,
761,86,,,,,,5,100,43,,,,,,,,47,95,66,49,,21,,47,
762,27,49,77,88,,,,,,,,72,,20,,,35,,,,,46,73,23,
763,41,,,64,,21,14,75,,,15,,64,,73,,,,,29,33,,,,
764,,,,,14,0,,34,0,,,11,,0,,,,,14,9,0,3,,,
765,,13,,54,43,0,,27,,3,,,,,,30,,,13,,,0,,16,
766,,54,,,83,3,,,,,,,72,,97,,74,65,,,,,87,28,77
767,,67,83,90,,,,,61,,,,,,86,72,74,,,66,39,18,,,
768,46,,,70,78,24,,,,,,,,,,50,27,,23,35,36,,,,51
769,100,,,,71,,,79,,,76,,94,,,,85,,,,47,34,71,57,
770,56,42,,,52,,10,100,,,,69,60,33,,,,,,,,18,,,85
771,,,,67,,,,67,5,,,10,,14,42,49,,,22,,,,57,,48
772,,4,,72,,0,,60,24,,19,,,,46,46,16,,,0,,,,,
773,,,,59,64,17,,,2,,11,,33,,,,27,33,,,,,73,10,
774,,,,74,87,,,,18,,9,29,,38,69,71,,,,,,9,,,76
775,44,,84,64,,,32,85,46,,,,,,,,48,,45,,,43,,,85
776,86,83,,100,,16,22,100,,45,48,,,,,,,,25,,,66,,,
777,,67,85,,67,21,,,,59,,,,28,,72,49,,,,,,94,50,
778,,,,,61,,17,,22,,48,65,,44,,51,43,,21,,,,,18,
779,11,,,,51,10,,,,,,7,,,77,,18,,7,,,9,13,0,
780,,,,,62,,,,,37,41,52,88,,100,76,,,,,,28,,21,76
781,43,,,,,13,,68,,,,40,43,,,75,,50,,47,,,58,12,
782,,,,51,,,,,26,,,29,60,13,,,,,16,,20,39,29,,36
783,,34,,,,,33,,,37,12,,30,,,42,38,43,,,,14,,,46
784,27,30,92,50,57,,0,,,11,31,,,,39,,,,,,,32,,,
785,,2,81,,5,,0,27,0,14,,,,7,,,,,17,,,0,,,
786,,,100,,,20,,,,33,,,,0,,66,19,,,,61,28,,22,61
787,19,,,,35,,0,58,,19,,,14,,59,31,,,0,,,9,,,
788,,18,73,,,,,80,15,,,,19,,,27,,,0,16,19,,,2,
789,34,28,,,78,,34,,,,,,,,,,41,,2,34,22,33,,2,
790,50,45,,,94,36,32,,,,,68,83,31,,,,,26,,36,,,,
791,,37,,36,,,,66,5,26,,,,,,25,,,29,,28,,,9,27
792,56,59,98,,,,,83,12,,,,,,85,,,51,,38,,,48,11,
793,,72,,95,,,,85,21,52,,,,,,,,,13,40,,69,91,43,
794,,,,,45,24,,,,54,,46,54,,82,,,,,52,13,,64,15,
795,,58,,,,40,57,,67,,,,100,,,95,,46,,,39,,100,,89
796,8,,,,,0,,,0,8,,,,11,,29,0,,,15,4,,,2,
797,100,87,,,93,,,100,,,,,,,,,74,68,24,46,44,,84,,
798,,,83,,83,,,,87,,57,71,100,,,,,,24,59,78,69,,,
799,45,,85,,,,,75,,,27,22,14,,,,3,31,,,38,,62,,
800,,,,96,,8,,100,,31,,,,,100,90,,60,,,,,90,54,100
801,37,,60,,,3,12,,,,36,39,,,,45,,,,,13,,65,41,
802,92,49,,79,,,,,49,,,,,,70,79,,55,,59,,,87,,78
803,,,84,,41,,0,65,,21,,34,,9,,,,,,,41,,36,10,
804,4,,64,,15,,12,66,,,,,,,,42,,4,0,,27,,,3,
805,20,,,,14,,0,,18,0,,,,1,,42,,,16,,6,,,6,
806,,50,,,,,51,,,59,24,78,,,81,,60,,,,63,,90,26,
807,48,,80,,,,,,31,24,28,,58,,,,,,15,27,,29,,,55
808,24,,,28,,,,58,,,,,20,0,,,32,13,17,,4,16,,,
809,,,,,64,7,38,,37,33,,,,,,68,,,19,,,19,,8,68
810,,,82,,,2,,,,,7,,25,,65,48,0,,,,17,5,,0,
811,,50,84,86,79,10,,,38,,,,,,,,58,45,,,55,,,,72
812,,,84,,73,,,,,,,80,,15,72,84,57,20,39,28,,,,,
813,,,,73,,,17,88,,31,17,56,,,,56,,23,,24,18,,,,
814,,,,,84,0,,56,21,25,,53,64,,62,69,,,,,,,,,61
815,19,5,93,30,,,,86,35,,11,,,,,,,,11,,,0,47,,
816,,24,,,,0,23,95,,,20,43,,17,,,,10,,27,,,52,,
817,85,,100,92,,,,93,,,73,,100,,,100,,,,,30,,96,48,
818,,0,74,,,0,4,,,,,0,0,13,64,,2,,,,,,30,,
819,81,32,,,,,,90,43,,40,,85,51,100,,24,,39,,,,,,
820,73,46,,,77,,,87,,,,,,,75,77,,65,45,,,19,,,63
821,,,,,,5,29,,43,,70,,,0,,85,38,,19,,,,,26,83
822,,,,79,46,,1,91,,,9,,0,,,25,,,,,,0,,0,32
823,,12,32,,,0,,56,0,11,,,,13,51,,,,,19,,,,,12
824,,,,50,,,24,,,,,,52,,64,39,,8,16,,,6,,2,12
825,,66,,,,38,,100,,56,13,73,,,,98,,,,,21,,90,,96
826,,,,,5,,15,93,0,,0,17,,0,,,21,,,,,,15,,38
827,40,23,,64,60,,,,,,31,,,12,58,,,,,5,23,,,21,
828,,,97,59,,,,,27,,6,,,,61,65,,21,,17,,1,61,,
829,,15,95,,,,0,,,,19,,29,20,88,,,38,,22,,13,,,
830,,,,27,,,,48,,7,,0,,,,0,,,,,12,2,2,16,52
831,,,,,,,15,33,18,14,,,,11,78,,23,,,,26,0,44,,
832,45,54,82,89,,,,,6,59,,,83,,,,29,58,15,,,,,,
833,43,,,68,73,,23,67,,32,,62,,,,,30,,18,,,16,,,
834,33,,,49,32,,,51,,9,,,,,49,,41,,,22,20,,37,,
835,,,,,10,,,43,14,3,0,,6,14,,,,2,,,,,17,,0
836,30,,98,78,,,,,,57,48,,,,,,,,,70,27,38,64,,70
837,86,,97,,,,,83,30,13,,,,,,73,,77,,,,34,67,,73
838,91,,100,94,100,,27,,,,,,,,88,92,,,,81,,44,,,93
839,26,,,,,,,,49,29,,,,,,61,,54,23,29,,,75,14,50
840,,,100,,69,,,,,,13,81,,41,93,,63,59,,,,,77,,62
841,,,100,,,,28,,21,40,,73,91,,,,66,,10,,,,74,,83
842,75,69,100,,,,48,,57,22,,,,17,94,84,,,,,81,,,,
843,20,,82,,20,0,,,,,,,,,,56,18,,0,0,,27,43,,
844,,,,66,,,33,,,33,,54,54,,,,47,15,,,,18,44,46,
845,,10,,34,51,,0,43,,,0,22,33,,,20,,28,,,,,,,
846,,,,,34,4,41,,,,18,66,,,78,,36,,34,22,,,73,,
847,,,,82,57,,19,66,,22,37,,,,,,40,,,,23,41,64,,
848,,,,73,46,,,,57,35,,32,,,85,54,,,,,50,30,72,,
849,,,,74,,,9,87,33,,,36,,,,66,,,30,24,,31,,19,
850,35,,,73,72,,23,83,,,13,20,64,,,,,,,,43,,59,,
851,,48,94,,,15,,96,,,38,,94,17,,,,,0,,,,,59,95
852,40,,,,78,9,,55,,16,11,58,28,,,42,,,,28,,,,,
853,23,,,,,,,46,,,21,,30,,30,21,,,0,24,0,,54,,
854,,,,,41,,,,,5,,,27,,60,44,4,0,6,0,,,35,,
855,,,82,91,63,,24,,,,,62,,0,70,,,29,,,,9,,,96
856,,,,71,,22,,80,,34,,,67,20,,,,,2,26,,,80,,46
857,,,75,,,0,2,,,2,20,,,,66,,,,,16,15,,,14,5
858,70,,,100,,,,,59,72,36,57,,,,,,87,26,,,,,28,100
859,2,,,,42,11,,,,,,6,1,,,,0,0,0,,0,,,,37
860,100,,91,,100,0,,100,46,,,,,18,100,,,,,53,,,,5,
861,,,,99,99,9,,84,51,,,82,,0,,72,,39,,,,,,,73
862,,,84,,63,,,83,,28,17,,,,78,,,67,,,,55,85,15,
863,,19,,67,,,,59,,,,28,18,,,,,,23,,22,10,32,20,
864,25,24,41,,,7,,,,,,25,,20,,,,25,8,8,22,,,,
865,,,,94,79,0,56,,,,,,86,,,,,,0,55,,52,100,25,
866,91,,81,,,,,,,10,,,,,,84,83,33,47,,42,30,,20,
867,,28,,73,,,,,,28,,,39,,,49,,24,,53,,20,81,4,
868,68,,100,,,17,,98,,,31,,63,,,,,,13,,28,,,18,74
869,,,81,39,,0,,79,,42,14,,,,68,57,,,,,,,59,,41
870,,,,,,0,,,6,,14,52,68,18,62,,58,,27,,56,,,,
871,,8,73,43,,0,10,,,,6,,,5,37,43,,,,,,20,,,
872,4,,,,,,2,72,,,,,,0,46,37,11,3,,,,,0,,34
873,,,91,74,,0,,,,,19,,,19,,,63,,0,56,49,,,16,
874,1,12,,,47,,,,,13,,0,13,,,,,,,,22,0,25,,65
875,,48,97,,,21,,,35,,21,59,,0,,,21,,26,,,14,,,
876,,15,81,,,,,,,14,,,,,47,34,7,1,,26,,21,,,42
877,,,,,43,3,12,,35,,17,,43,,,,7,35,15,,,,,,45
878,,20,,,63,24,27,,,,,,,,64,,34,,13,35,,,52,27,
879,,,,,75,,20,96,,,,94,53,,,71,,,36,,43,,98,22,
880,90,73,,,79,,,92,82,32,,75,,,,89,,95,,,,,,,100
881,71,,,,,33,,93,60,48,23,78,,,,,,38,,,38,,,61,
882,27,51,90,,,30,,,,,11,43,,0,70,,,45,22,,,,,,
883,72,72,92,,,,,,,73,48,,,27,100,,41,,,,,,,48,71
884,,32,,68,,6,8,,,,,51,,,,36,21,22,,,,,61,,56
885,71,,100,100,,23,,,,,,58,,,100,,40,,36,,32,38,,,
886,25,,87,89,71,,,,16,,,41,,9,76,,38,,17,,,,,,
887,,53,95,91,55,,,,39,41,32,55,,,,,,,,,,30,,,81
888,52,,,,,32,,100,,68,,99,,31,100,,,,,,65,49,,,71
889,,,,,,,17,83,21,,,,,14,85,,38,,,,,18,86,51,99
890,,,68,35,,,,85,,,,12,0,,55,62,,,,,11,0,,,15
891,,32,58,,,,,,,35,31,44,,,53,59,38,,0,,,,,2,
892,63,52,,,54,,,,35,48,60,,,,,,60,,,52,41,,57,,
893,36,,,58,52,,2,,21,,19,,9,,,40,14,3,,,,,,,
894,69,,93,98,,,,73,,27,,,,,,98,,48,,,,25,65,,59
895,82,,,,93,,36,,31,21,52,,,,72,,,,,,44,,91,0,
896,100,57,,100,,51,46,,39,,,,,0,,,,100,,,64,,92,,
897,10,,,44,,,,,,8,1,,,,89,,6,,9,,,,0,14,4
898,,39,100,,82,15,,,42,,,,,,,81,86,61,23,,,,,23,
899,45,73,80,,,45,26,,,,,,94,20,82,,,,46,,,,,,89
900,,,93,71,98,1,,,64,,,68,68,,,63,,,,,,57,68,,
901,,,,100,,11,,,,49,40,100,,30,,,73,,,,,72,100,,98
902,43,33,,,,,22,,,,41,70,69,,,80,,,,54,31,,94,,
903,,,,,56,7,,70,,,,,46,,60,70,30,,20,,,,34,21,
904,57,,74,,,,,,37,12,34,,29,0,,,32,,,,21,,56,,
905,,,84,84,,,,,,31,11,,,5,73,71,28,,,16,,,,4,
906,,70,,,60,,,,25,,50,37,,30,,62,,32,,,60,,,48,
907,,84,,,,,,100,32,,,66,,,82,100,81,,8,60,,,100,,
908,,,86,,100,,13,100,72,65,,100,,,,,,,,83,,,100,50,
909,68,,,,,,36,,,25,,,,,52,,51,24,5,,16,40,,,59
910,,59,100,95,,21,,,,,70,100,,,,87,61,,,,,26,87,,
911,,,,47,,,4,71,,22,0,34,34,0,45,,,,,,,32,,,
912,26,9,,70,52,,5,,,,,,,20,,47,,,,,11,,,0,46
913,,,48,,,,0,,29,,,25,,5,45,,,,,24,18,,28,0,
914,2,0,,,,0,,58,,,,,,,,25,,9,,,12,12,29,,17
915,34,,77,41,,0,,,,,,33,24,13,,,,,,,,15,39,,40
916,,26,,,65,,,88,,,,,,9,,70,,28,38,,,28,90,,72
917,,,59,,,0,6,,4,,16,,19,10,,,,,,,1,0,,,12
918,,,,,,,,100,22,,,100,,36,,,65,,38,53,33,67,86,,
919,,25,,,,,0,,,,19,,30,1,,65,,40,3,23,,,,,49
920,,,74,69,,0,43,,0,,,,60,,,,,13,21,,,,,19,54
921,,55,,,,,,,47,16,,,38,27,,60,,,42,48,54,,,,56
922,,,,100,83,28,,92,,,24,,,,,,,,16,64,20,,,34,83
923,0,,51,,,,0,,,,0,7,,0,34,,11,,,,,4,,,32
924,,5,54,,,11,2,,,,,32,,,,,,,16,15,2,0,28,,
925,,64,95,100,,,,,,35,,,99,,,,39,66,,44,,,,37,93
926,,,100,,100,0,,,55,,,,,19,,92,59,,17,,64,22,,,
927,,13,48,,,,,,,6,,,,0,49,,30,,,14,39,,56,,71
928,91,,100,,98,,37,100,,,24,86,,,,,,62,,89,,,75,,
929,68,,,,100,,36,97,,,29,,86,,,,63,54,,,,,100,11,
930,,17,,62,,8,0,76,,,,13,,,,54,3,0,,,,,,2,
931,,20,64,,70,,,95,,27,0,48,66,,,,,,,,52,,,0,
932,,13,63,82,31,,,,,2,,,,,44,,24,13,10,,5,,,,
933,50,,82,,97,58,17,,58,,,,97,,,,46,,,,,57,,50,
934,,,,,,,0,67,,,0,7,0,,58,,,5,,,0,0,,0,
935,,0,,,33,0,,,,,,,53,0,36,,,15,,0,16,,,,0
936,28,13,87,,,2,,,11,48,,,32,,,,,,20,,33,,,13,
937,,,,92,100,,,100,,,,90,,0,,,75,100,,87,,,100,,84
938,8,0,,72,,,,36,14,0,0,4,,,87,,,,,,,,,8,
939,62,,,,,,,94,,,,,76,,77,,32,,40,50,,17,96,16,
940,,,100,84,97,,37,,,,53,,,37,,,,,58,,91,57,100,,
941,30,,86,,,,,,22,33,,,,,69,59,,14,0,16,,,,,23
942,100,,,81,,26,,,,72,,100,,,,,64,90,,67,31,,,19,
943,100,,,100,,,,98,,,,,,,,,72,56,13,67,53,,88,,89
944,17,,75,14,12,,,,,,22,14,21,,62,,,,10,,,19,,,
945,0,0,,,54,0,,,,10,,,11,0,,,,,,,,9,14,0,
946,55,,77,,,,35,,23,,,,,17,53,74,,,13,33,,38,,,
947,,40,,90,,,,,,65,,,,,,88,,57,,,67,28,100,27,91
948,,,,,,,12,79,,,29,,60,21,,,,43,,38,,13,52,13,
949,74,,,81,,,,,,,,,81,24,85,,66,,0,,,42,85,,57
950,,8,,,23,,0,,8,,14,3,,4,,58,,,,,4,,,14,
951,33,16,45,,50,,5,,,,0,,62,5,,,,,,,,,,0,27
952,,,,,,,,,31,,20,63,,21,,58,25,38,,20,37,,,26,
953,,4,,,,6,9,78,,20,,,,,,45,10,,0,,21,,,,32
954,,23,,,,14,,69,,12,,14,,0,71,,,,7,,,20,42,,
955,100,,,,89,43,,,23,61,20,,,,,84,,37,,,,,95,,77
956,,27,51,34,,18,,,,2,,32,,1,,35,,,10,,,,,,54
957,57,19,64,,,,,,32,,50,59,,,85,,,,,53,,52,,,66
958,,28,,,,13,,75,,,,,54,,,71,22,22,,,37,13,,0,
959,0,18,,,44,9,,,,,,,1,,,,4,16,3,,,,0,,23
960,,,79,,,6,16,,24,,,,,6,87,,44,,0,,,,,5,72
961,59,47,,100,68,,,,,79,22,51,,,88,,53,,,,,,,45,
962,,,,,100,16,3,,,,77,81,,,,78,31,,,,,12,99,,74
963,54,,,,,,,,34,,30,44,,,90,,,47,31,,9,33,,,66
964,53,,,,86,1,,,30,53,,,,32,,88,28,,,,,37,92,,
965,,,,96,,,64,84,,86,,83,,,84,,42,,0,,,17,,,90
966,,,,79,,25,44,100,59,41,54,56,,,,,,,11,,51,,,,
967,,,88,61,,21,5,97,28,,40,,,32,87,,,,,,,,,23,
968,0,,,,20,,,62,,0,,16,,,,22,18,,,12,,,40,,33
969,44,44,,,82,,,100,,,,,,22,98,,49,,,,68,,82,,73
970,75,,,,,0,,99,42,,33,,90,0,97,,,,,,82,,,,72
971,0,5,,,,14,,,,,10,,0,0,77,,0,,,,,,0,,33
972,12,21,,63,29,,,54,21,1,,,,,,,,,,26,,6,,,26
973,,,100,,,,,,,10,,,65,17,84,,15,,37,,24,,,36,57
974,18,,,57,,,,,,,,,15,12,85,18,19,24,,,10,,,,25
975,,19,,27,,0,,,,0,0,5,,,82,,15,,,18,,,,,48
976,90,27,86,97,,,,84,,,,,59,,,,,,30,,72,,,32,66
977,,,,84,,21,,70,,,26,44,72,,,80,,,21,,,,,43,74
978,,,,,,,,96,,,86,79,,,,100,,35,57,50,,24,87,56,
979,37,18,88,,62,,,,,,17,20,,2,57,,5,,,,,,,,66
980,,12,,,,,,60,18,13,10,,,,66,48,,45,12,,30,,,,
981,7,,,37,0,,14,,,6,0,,,4,69,,,,,19,0,,,,
982,18,40,69,,,4,,,,14,,,,,63,,,,,32,28,,69,,29
983,,22,85,,38,,18,,36,,,48,58,,80,,,44,,,,,75,,
984,100,75,81,,,22,,76,35,,,100,,43,,,,,,,59,12,,,
985,,,39,,51,0,16,,,0,,,,10,,54,,0,0,8,,,,,
986,,,79,,,15,0,,,48,,,,17,,80,,,,74,23,,56,7,
987,,53,,84,,,,81,,,49,72,,,70,78,,41,,66,,34,,,
988,,73,,,100,,8,,,,,80,97,,,,68,39,,,,40,,7,64
989,52,32,86,,,,,,,,17,,51,15,66,72,,,,,,13,68,,
990,,,77,,32,23,,,,,,0,,19,,,,,5,0,2,,24,0,
991,,41,48,,,,0,,40,,,20,32,12,,46,,,,40,1,,,,
992,53,,,,,,43,95,,57,,75,72,,78,,,,0,,,,,35,86
993,49,39,,69,,8,18,,,,28,,60,,,,57,,,,35,31,,,
994,,,,,49,24,8,,,,37,45,,,,,22,,7,,27,,78,5,
995,,,,58,,,,74,0,,19,,,,39,22,24,,0,15,,11,,,
996,,,86,,,,0,78,,,40,80,,,,,,44,,17,43,28,83,,
997,,0,83,,,0,,,11,,,,,4,69,4,,2,12,,,,,,0
998,,,,,93,,,,,,39,,100,0,,,,53,,34,35,37,94,28,
999,80,,,,,,34,100,37,25,,,,,81,90,71,,,,45,52,,,
1000,45,22,96,,26,,15,,16,,,,,,,33,,,,35,,24,23,,
