ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
923,,,,,30,,,,,5,,,,,,,,0,,,,,,,
924,,,,,,,,,48,,,,,,,5,,26,,,,,,,
925,,,,,,,,,,,,86,,,,71,,,,49,,,,,
926,,,,83,,,,,,45,,,56,,,,,,,,,,,,
927,,,,,,,,,36,,62,,,,,,,,,,,72,,,
928,,,,,,85,,,,,,,53,,,72,,,,,,,,,
929,,,,,97,,,,,,,,,,,,,,,58,100,,,,
930,,,,,36,,,,,,,,,,3,,,,18,,,,,,
931,,,39,,,,,,,,,,,,,,40,,,,,,50,,
932,,,,,,,,,,,47,,,,,22,,,34,,,,,,
933,,,,,,,98,61,,,92,,,,,,,,,,,,,,
934,,,,,,0,,,,,,,,,,,,,,,,24,,26,
935,34,,,11,,,,,,,,,,,,,,,,,,50,,,
936,,,,,,40,,,,,,,,60,,,,,,,,,34,,
937,,88,,,,,,,,,,,,,,,,,,,,,70,,46
938,,,,,,,,2,,,,,,25,,,,,,,,,4,,
939,81,,,,,59,,,,,,,,,,,,,,35,,,,,
940,,,,97,,,,,,,,,64,,,,89,,,,,,,,
941,,,,,,,,,,,69,19,,,,,30,,,,,,,,
942,,,,,,77,,,,,,,,,83,,,,,,89,,,,
943,95,,,,,,,,88,,,,,,,,,,,,,,,88,
944,,,,,48,,,,,,,,,,,,,,18,,,,14,,
945,,,,,,,,1,,,,,4,,,,,,,,53,,,,
946,,,,,,,67,,,,,,,59,,,57,,,,,,,,
947,,,,,94,,,,,,,,,,92,,,,,,,,77,,
948,,,,77,,,,49,,,,,,,,,,,,,,,36,,
949,,,,,,,,54,,,,,,65,,,,,,,,,,,37
950,,,,,,,,,44,3,,,,,,,,3,,,,,,,
951,,,,,,21,,,,,,30,,,,,46,,,,,,,,
952,,,34,,,,,,64,27,,,,,,,,,,,,,,,
953,,,,,53,,,,,,,,,,,,,,,7,,,13,,
954,,,,,,49,,,43,,,,,,,,,,,,,,,,16
955,,,,,,,,,,,,,,,68,78,,,,41,,,,,
956,,,,,,,30,,,,,,,,,,,,,,,42,,,10
957,,,,,,,75,,,,,,,72,,,,71,,,,,,,
958,,,,54,,,,,,,,,,52,,,,,,,,,28,,
959,,,5,,,,35,,,,,,,,,,,,,1,,,,,
960,,,,,70,,,,,40,,,,,,,,,,,78,,,,
961,,,,,81,,,54,,,,,,,,,,,69,,,,,,
962,,79,,87,,,,,,,,,,,,,,,,37,,,,,
963,,,,,,,,,,,,,,41,,,,,,,,,39,,23
964,,,,,,,,,66,,79,,,,,59,,,,,,,,,
965,,68,,,,,,44,,,,,,,,,,,,,,,,,42
966,,,,,,,,,,49,,,,,,57,,,,,,,,,56
967,,,,,,,,,84,,,,,,,,,,69,,,,,88,
968,,,,,,,,,,,,,,,,,,,5,,49,,0,,
969,,,,,,,,,,,,55,,,,,,,69,,83,,,,
970,,76,,,,,,,,,,,,,,,81,67,,,,,,,
971,,,,,,4,,,,,,,,,,,,,,,,46,3,,
972,47,,,,,,,,,,,,,,,,,9,,8,,,,,
973,,,,,,,,,,,,,27,,,,,,,,,,19,39,
974,,,19,,,,,,,,,,,,,,30,,,,,,19,,
975,,,9,24,,,,,,11,,,,,,,,,,,,,,,
976,,,,,68,,,,,,,,,,,,,69,,,,,,67,
977,,,,,,,,,80,,89,,,,,,,,,,,,38,,
978,,,,,,,,,,,,,,,,,92,,100,57,,,,,
979,,,,,48,11,,21,,,,,,,,,,,,,,,,,
980,66,,,44,,,51,,,,,,,,,,,,,,,,,,
981,32,,,,21,,30,,,,,,,,,,,,,,,,,,
982,57,,,,,,,,,,,29,,,,,49,,,,,,,,
983,,,,,,,44,,,,,,,,,,,,,,,,28,49,
984,,88,50,,,,,,,,,,,,,,,,89,,,,,,
985,,,,,,,,,,11,,,,,10,,20,,,,,,,,
986,,66,,,,67,,,,,,,,,,,,,,,,76,,,
987,,,48,,,,80,,,,,,,,,,62,,,,,,,,
988,,,,,,,80,,,,,,38,,,,69,,,,,,,,
989,,,,,,,,28,,,,,,47,,,,,,,,,,,30
990,,,,38,45,,,,,22,,,,,,,,,,,,,,,
991,,37,,,,,,,,,,,,,,39,49,,,,,,,,
992,,79,,,,,,,,55,90,,,,,,,,,,,,,,
993,,,39,,79,,,,,,,,,,,,,,,,,,34,,
994,,39,,,50,,,,,,,,,,,,,,49,,,,,,
995,,,,,,,,10,,13,,,,17,,,,,,,,,,,
996,,49,,,,,,37,,,,,37,,,,,,,,,,,,
997,,,0,,,,,,,,,,0,,,,0,,,,,,,,
998,100,,53,,,,,,,,,,,,,,,,,,,,78,,
999,,78,50,,,,,,,,,,,,56,,,,,,,,,,
1000,,39,,,,,,,40,,,,,,,,,,,,58,,,,
